key,value
loc_zealot_female_a__bonding_conversation_metropolitan_fury_e_01,Ах... самосвідомість. Приємно спостерігати.
loc_zealot_female_a__bonding_conversation_metropolitan_heretics_b_01,Так! Не будемо зволікати. Ми вб'ємо їх разом!
loc_zealot_female_a__bonding_conversation_metropolitan_heretics_d_01,"Ах, але ти — моя мерзота. Це інше."
loc_zealot_female_a__bonding_conversation_metropolitan_hungry_b_01,"Знову? Глиба, ти справді мусиш навчитися... ну... розподіляти свої пайки."
loc_zealot_female_a__bonding_conversation_metropolitan_hungry_d_01,"[Зітхання] Гадаю, милосердя вимагає, щоб я поділилася частиною своїх, але ти маєш пообіцяти, що не зжереш усе за раз."
loc_zealot_female_a__bonding_conversation_metropolitan_leave_a_01,"Ти повіриш, що деякі з наших... колег... просять про відпустку?"
loc_zealot_female_a__bonding_conversation_metropolitan_leave_c_01,"Справді! Сподіваюся, Морроу поставиться до цього вкрай негативно... але, можливо, це на краще, що таких нероб буде викрито."
loc_zealot_female_a__bonding_conversation_metropolitan_leave_e_01,Не бійся! Я завжди стоятиму поруч із тобою.
loc_zealot_female_a__bonding_conversation_metropolitan_mindfulness_a_01,"Тримай Владику завжди в думках, і, можливо, ще є надія для твоєї безсмертної душі."
loc_zealot_female_a__bonding_conversation_metropolitan_mindfulness_c_01,"Не так. Як праведній душі, мені належить зважувати коротку радість знищення твоєї огидної присутності з можливістю добра, яке ти ще можеш вчинити."
loc_zealot_female_a__bonding_conversation_metropolitan_mindfulness_e_01,"Воно схиляється більше в один бік, ніж в інший. Але не бійся! Ти дізнаєшся першим."
loc_zealot_female_a__bonding_conversation_metropolitan_modicum_a_01,[Літургійне наспівування]
loc_zealot_female_a__bonding_conversation_metropolitan_modicum_c_01,"Це я? Ну, мало що так підбадьорює дух, як дещиця праведної різанини."
loc_zealot_female_a__bonding_conversation_metropolitan_modicum_e_01,"Так. І їхня кількість, схоже, не зменшується."
loc_zealot_female_a__bonding_conversation_metropolitan_precision_b_01,"Ти так вважаєш? З мого досвіду, точність — основа передбачуваності."
loc_zealot_female_a__bonding_conversation_metropolitan_precision_d_01,"Ти не перший, хто це пропонує. Можу лише зробити висновок, що ти змовився з іншими."
loc_zealot_female_a__bonding_conversation_metropolitan_protector_b_01,Ох... І чим я заслужила таку щедрість?
loc_zealot_female_a__bonding_conversation_metropolitan_protector_d_01,"На жаль, ні, Глиба. Хоча я дякую тобі за те, що ти, безперечно, мав на увазі як комплімент."
loc_zealot_female_a__bonding_conversation_metropolitan_punishment_b_01,"Милосердя лише заохочує блюзніра, єретика, --"
loc_zealot_female_a__bonding_conversation_metropolitan_punishment_d_01,"«Відьму» — ось що я хотіла сказати. Не всі псайкери — відьми, хоча, звичайно, всі відьми — псайкери."
loc_zealot_female_a__bonding_conversation_metropolitan_punishment_f_01,Це ще належить побачити... але я маю надію.
loc_zealot_female_a__bonding_conversation_metropolitan_reading_b_01,"Не можеш? Справді? Хіба твій кісткоголовий імплант не призначався для того, щоб ти міг навчитися таких навичок?"
loc_zealot_female_a__bonding_conversation_metropolitan_reading_d_01,"[Зітхання] О, добре. Якщо ми переживемо цю місію, то я, можливо — можливо, зауваж, — запропоную тобі свою скромну допомогу... нехай Владика дарує мені терпіння."
loc_zealot_female_a__bonding_conversation_metropolitan_restoration_a_01,"Атома може бути нещасною в цю годину, але наша праця, безсумнівно, приведе до її відновлення, Тамплієре."
loc_zealot_female_a__bonding_conversation_metropolitan_restoration_c_01,"Справді, горе тому, хто глухий до поклику Владики. Смерть тому, хто відкидає його через боягузтво."
loc_zealot_female_a__bonding_conversation_metropolitan_restoration_e_01,О... Ну... Якщо таке твоє бажання... Дякую.
loc_zealot_female_a__bonding_conversation_metropolitan_reverence_b_01,"Лише ті з нас, хто довів свою гідність."
loc_zealot_female_a__bonding_conversation_metropolitan_reverence_d_01,"Чути, як Покруч так говорить... Це не неприємно."
loc_zealot_female_a__bonding_conversation_metropolitan_rigor_b_01,"Я дію так лише з потреби. Я прагну того дня, коли зможу відкласти болтер і ланцюговий меч заради пера та пергаменту."
loc_zealot_female_a__bonding_conversation_metropolitan_rigor_d_01,"На жаль, так. Але він наближається з кожним ревом болтера."
loc_zealot_female_a__bonding_conversation_metropolitan_salvation_b_01,"Це сама суть кредо Екклезіархії, Глиба... за умови, що нам наказують очищати єретиків у всіх їхніх блюзнірських формах."
loc_zealot_female_a__bonding_conversation_metropolitan_salvation_d_01,"Ну, ми продовжуємо очищати єретиків як доказ нашої праведності, звичайно."
loc_zealot_female_a__bonding_conversation_metropolitan_too_small_for_doubt_a_01,"Я захоплююся тобою, Глиба. Благословенний розум, занадто малий для сумнівів, а твій розум, мабуть, один із найменших."
loc_zealot_female_a__bonding_conversation_metropolitan_too_small_for_doubt_c_01,Ти ставиш під сумнів одну з притч Владики?
loc_zealot_female_a__bonding_conversation_metropolitan_wounds_a_01,"Я бачу, ти накульгуєш на праву ногу. Ти поранений?"
loc_zealot_female_a__bonding_conversation_metropolitan_wounds_c_01,"Тоді я молитимуся Владиці Людства, щоб він приніс тобі полегшення. Біль нічого не вартий, окрім випадків, коли він приносить ясність."
loc_zealot_female_a__bonding_conversation_reclaimed_b_01,"Так! Так! У цьому я можу з тобою погодитися! Нехай єретиків буде вигнано, і нехай здійсниться воля Владики."
loc_zealot_female_a__bonding_conversation_reclaimed_d_01,"Що ж... Так, якщо буде така можливість."
loc_zealot_female_a__broker_male_b_zealot_bonding_conversation_09_b_01,"Справді! Насправді, я у чудовій формі!"
loc_zealot_female_a__broker_male_b_zealot_bonding_conversation_09_d_01,Як ти смієш!
loc_zealot_female_a__broker_male_c_zealot_bonding_conversation_12_a_01,Вперед! У нас ще є робота!
loc_zealot_female_a__calling_for_help_01,Допоможіть!
loc_zealot_female_a__calling_for_help_02,Допоможіть!
loc_zealot_female_a__calling_for_help_03,На допомогу! Негайно!
loc_zealot_female_a__calling_for_help_04,Трясця! Допоможіть мені!
loc_zealot_female_a__calling_for_help_05,"Допоможіть мені, грішники!"
loc_zealot_female_a__calling_for_help_06,Грішники! Мені потрібна допомога!
loc_zealot_female_a__calling_for_help_07,"Владико Людства, збережи мене!"
loc_zealot_female_a__calling_for_help_08,"Визволи свою рабу, о божественний!"
loc_zealot_female_a__calling_for_help_09,Хіба ви не допоможете мені?
loc_zealot_female_a__calling_for_help_10,Мене оточили!
loc_zealot_female_a__chain_weapon_kill_spree_self_a_01,Так! Так! Я — гнів Владики!
loc_zealot_female_a__chain_weapon_kill_spree_self_a_02,Рвати! Шматувати! [сміх]
loc_zealot_female_a__chain_weapon_kill_spree_self_a_03,Твоя слабка плоть — ніщо! Ніщо!
loc_zealot_female_a__chain_weapon_kill_spree_self_a_04,Ви чуєте рев гніву Владики?
loc_zealot_female_a__chain_weapon_kill_spree_self_a_05,Так! Так! Я — втілення різанини!
loc_zealot_female_a__com_wheel_vo_enemy_over_here_01,Помічено ворога!
loc_zealot_female_a__com_wheel_vo_enemy_over_here_02,Помічено ворога!
loc_zealot_female_a__com_wheel_vo_enemy_over_here_03,Ворога засічено!
loc_zealot_female_a__com_wheel_vo_enemy_over_here_04,Ворога засічено!
loc_zealot_female_a__com_wheel_vo_enemy_over_here_05,Ворог!
loc_zealot_female_a__com_wheel_vo_enemy_over_here_06,Ворог!
loc_zealot_female_a__com_wheel_vo_follow_you_01,Пильную спину!
loc_zealot_female_a__com_wheel_vo_follow_you_02,Пильную спину!
loc_zealot_female_a__com_wheel_vo_follow_you_03,Я за вами!
loc_zealot_female_a__com_wheel_vo_follow_you_04,Я за вами!
loc_zealot_female_a__com_wheel_vo_follow_you_05,Йду за тобою!
loc_zealot_female_a__com_wheel_vo_follow_you_06,Йду за тобою!
loc_zealot_female_a__com_wheel_vo_for_the_emperor_01,За Владику Людства!
loc_zealot_female_a__com_wheel_vo_for_the_emperor_02,За Владику Людства!
loc_zealot_female_a__com_wheel_vo_for_the_emperor_03,Владика бачить нас!
loc_zealot_female_a__com_wheel_vo_for_the_emperor_04,"Радійте, грішники!"
loc_zealot_female_a__com_wheel_vo_for_the_emperor_05,За Атома!
loc_zealot_female_a__com_wheel_vo_for_the_emperor_06,За Атома!
loc_zealot_female_a__com_wheel_vo_location_attention_01,Перевірити там!
loc_zealot_female_a__com_wheel_vo_location_attention_02,Перевірити там!
loc_zealot_female_a__com_wheel_vo_location_attention_03,Гляньте туди!
loc_zealot_female_a__com_wheel_vo_location_attention_04,Гляньте туди!
loc_zealot_female_a__com_wheel_vo_location_attention_05,"Подивись, що там!"
loc_zealot_female_a__com_wheel_vo_location_attention_06,"Подивись, що там!"
loc_zealot_female_a__com_wheel_vo_location_ping_01,Йдіть туди!
loc_zealot_female_a__com_wheel_vo_location_ping_02,Йдіть туди!
loc_zealot_female_a__com_wheel_vo_location_ping_03,За мною!
loc_zealot_female_a__com_wheel_vo_location_ping_04,За мною!
loc_zealot_female_a__com_wheel_vo_location_ping_05,Сюдою!
loc_zealot_female_a__com_wheel_vo_location_ping_06,Сюдою!
loc_zealot_female_a__com_wheel_vo_need_ammo_01,Потрібні набої!
loc_zealot_female_a__com_wheel_vo_need_ammo_02,Потрібні набої!
loc_zealot_female_a__com_wheel_vo_need_ammo_03,"Набої, швидко!"
loc_zealot_female_a__com_wheel_vo_need_ammo_04,"Набої, швидко!"
loc_zealot_female_a__com_wheel_vo_need_ammo_05,Набої закінчилися!
loc_zealot_female_a__com_wheel_vo_need_ammo_06,Набої закінчилися!
loc_zealot_female_a__com_wheel_vo_need_health_01,Мені треба підлататись!
loc_zealot_female_a__com_wheel_vo_need_health_02,Мені треба підлататись!
loc_zealot_female_a__com_wheel_vo_need_health_03,Треба зцілитися!
loc_zealot_female_a__com_wheel_vo_need_health_04,Треба зцілитися!
loc_zealot_female_a__com_wheel_vo_need_health_05,Мені потрібна аптечка!
loc_zealot_female_a__com_wheel_vo_need_health_06,Мені потрібна аптечка!
loc_zealot_female_a__com_wheel_vo_need_that_01,Моє!
loc_zealot_female_a__com_wheel_vo_need_that_02,Моє!
loc_zealot_female_a__com_wheel_vo_need_that_03,Моє!
loc_zealot_female_a__com_wheel_vo_need_that_04,Моє!
loc_zealot_female_a__com_wheel_vo_need_that_05,Мені це треба!
loc_zealot_female_a__com_wheel_vo_need_that_06,Мені це треба!
loc_zealot_female_a__com_wheel_vo_no_01,Ні!
loc_zealot_female_a__com_wheel_vo_no_02,Ні!
loc_zealot_female_a__com_wheel_vo_no_03,Ні!
loc_zealot_female_a__com_wheel_vo_no_04,Ні!
loc_zealot_female_a__com_wheel_vo_no_05,Ні!
loc_zealot_female_a__com_wheel_vo_no_06,Ні!
loc_zealot_female_a__com_wheel_vo_take_this_a_01,Для тебе!
loc_zealot_female_a__com_wheel_vo_take_this_a_03,Це для тебе!
loc_zealot_female_a__com_wheel_vo_take_this_a_04,Твоє!
loc_zealot_female_a__com_wheel_vo_thank_you_01,Вдячна тобі.
loc_zealot_female_a__com_wheel_vo_thank_you_02,Вдячна тобі.
loc_zealot_female_a__com_wheel_vo_thank_you_03,Щиро дякую.
loc_zealot_female_a__com_wheel_vo_thank_you_04,Щиро дякую.
loc_zealot_female_a__com_wheel_vo_thank_you_05,Моя вдячність!
loc_zealot_female_a__com_wheel_vo_thank_you_06,Моя вдячність!
loc_zealot_female_a__com_wheel_vo_yes_01,Домовились.
loc_zealot_female_a__com_wheel_vo_yes_02,Домовились.
loc_zealot_female_a__com_wheel_vo_yes_03,Так тому й бути.
loc_zealot_female_a__com_wheel_vo_yes_04,Так тому й бути.
loc_zealot_female_a__com_wheel_vo_yes_05,Так.
loc_zealot_female_a__com_wheel_vo_yes_06,Так.
