key,value
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_19_b_01,Обурливо. Я ніколи не чула такої брехні.
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_19_d_01,"Проти цього немає... закону. Принаймні, СПРАВЕДЛИВОГО закону."
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_20_b_01,"Скоро буде достатньо єретиків для вбивства, Бегемоте."
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_20_d_01,Погроза насильства щодо власності. Порушення кодексу сім-три-один.
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_21_a_01,"Ваша зброя брудна. Простежте, щоб сьогодні вночі її почистили."
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_21_c_01,Слина і мозолі.
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_22_a_01,Що ви думаєте про це місце?
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_22_c_01,"Можливо, це на краще. Ваша сила в руках, а не між вухами."
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_23_a_01,"Наскільки ти насправді сильний, Бегемоте?"
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_23_c_01,Ти міг би підняти... «Рино»? «Леман Расс»?
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_24_a_01,Усі представники вашого виду такі... прямолінійні?
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_24_c_01,"[Зітхання] А ті, кого ви зустрічали?"
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_25_a_01,Я так втомилася від цього місця...
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_25_c_01,"[Сміх] Ти маєш рацію, Бегемоте."
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_26_b_01,Це залежить. А що у вас є?
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_26_d_01,Чому б і ні. Мені набрид трупний крохмаль.
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_28_b_01,Смажені чи запечені?
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_28_d_01,Я віддаю перевагу смаженим у клярі у фритюрі. Вони варті очікування.
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_29_b_01,"Не переймайся, Бегемоте. Скоро ти стоятимеш у чомусь гіршому."
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_29_d_01,О так. Це місце стає все гіршим і гіршим.
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_30_b_01,"Ха. І мертві, і дивні."
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_30_d_01,"Ні, я мала на увазі, що ми їх уб'ємо... Не зважай."
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_31_a_01,"Я ніколи не бачила такої люті, як ваша."
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_31_c_01,Чекаю на це з нетерпінням!
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_32_a_01,Вам варто пишатися своєю роботою.
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_32_c_01,"Ні провини. Ні сорому. Ні вищих думок. Я заздрю тобі, Бегемоте."
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_33_a_01,"Я чула, як люди кажуть, що огріни — нелюди."
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_33_c_01,Людей створено за образом Бога-Імператора.
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_34_a_01,"Мушу зізнатися, мені незатишно у вашій присутності."
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_34_c_01,Можливо. Я про це не думала.
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_35_a_01,Ви колись думали про кар'єру у виконанні Закону?
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_35_c_01,"Гадаю, з уніформою можуть виникнути проблеми."
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_36_b_01,Ця думка мене заспокоює.
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_36_d_01,"Якщо це була погроза, вам доведеться постаратися краще."
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_38_b_01,"Ходімо, Бегемоте. Нам треба виграти війну!"
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_38_d_01,"«Ви» і «маленький» — це два поняття, які я не пов'язую одне з одним."
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_39_b_01,Справді. У вас гостре око.
loc_adamant_female_a__adamant_female_a_ogryn_bonding_conversation_39_d_01,"І над вашим гострим язиком. Який, як я помічаю, продовжує рухатися."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_01_a_01,"Скажи мені, Псайкере. Що ти сьогодні відчуваєш від Емпірею?"
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_01_c_01,"[Зітхання] А щось, що стосується нашої поточної ситуації?"
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_02_a_01,Твоя неприродна сутність тебе турбує?
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_02_c_01,У моїй сутності немає нічого неприродного.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_03_a_01,Я не позбавлена співчуття до вашого становища.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_03_c_01,"Усьому свій час, Псайкере."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_04_a_01,"Будь певен, Псайкере, якщо ти піддасися скверні, я вб'ю тебе власноруч."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_04_c_01,"Я б подумала, що альтернатива значно менш втішна."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_05_a_01,Навіть недосконалий інструмент може творити величні речі в руках Судді Терри.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_05_c_01,"Не думайте, що я винна в гріху марнославства. Ми всі недосконалі."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_06_b_01,"О. Вам варто сказати мені, хто саме. Щоб я могла їх привітати."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_06_d_01,"Скажеш, Псайкере. Скажеш."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_07_b_01,Щиро дякую...?
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_07_d_01,Бачите? Я володію соціальними навичками.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_08_d_01,Так і є.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_09_b_01,Порядок. Структура. Безпека. У цьому немає нічого огидного.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_09_d_01,Деяке зло необхідне заради порядку.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_10_b_01,Тягар влади неможливо приглушити.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_10_d_01,Я могла б. Але не буду.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_11_a_01,Припиніть на мене дивитися.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_11_c_01,Я сказала вам відвести погляд!
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_12_a_01,Ви говорите загадками. Навіщо?
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_12_c_01,"Правила такі: я наказую, ви слухаєтесь, без зайвих балачок. Зрозуміло?"
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_13_a_01,Зізнайтеся. Це ваше божевілля — лише гра.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_13_c_01,[Роздратоване шипіння] Ви нестерпні!
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_14_a_01,"Ваша сила неприродна. Могутня, але неприродна."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_14_c_01,Лише ваша корисність рятує вас від вогнища.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_15_a_01,Що вам тепер треба?
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_15_c_01,"Що це за Улюблений, про якого ви верзете?"
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_16_b_01,Що ти побачив? Кажи!
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_16_d_01,Брехня. Свої підозри залиште при собі.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_17_b_01,Дякую. Моя поведінка — предмет особистої гордості.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_17_d_01,"Краще, ніж ЦЕ? Ви жартуєте."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_18_b_01,Що саме ви пропонуєте?
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_18_d_01,А потім ми їх вб'ємо? Це і СПРАВДІ звучить весело.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_19_b_01,Де?
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_19_d_01,Уявні птеробілки. Що ж далі.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_20_b_01,Ми продовжуємо виконувати свій обов'язок. Вбиваємо єретиків. Зачекайте-но... що ви задумали?
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_20_d_01,"Дивно, але мене це не заспокоює."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_21_a_01,"Ви не схожі на інших псайкерів, яких я зустрічала."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_21_c_01,"Ти... врівноважена. Контролюєш себе. Принаймні, поки що."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_22_a_01,"Ти ж місцева на Атомі, чи не так?"
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_22_c_01,"Чудово? Ти, мабуть, жартуєш."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_23_a_01,Звідки в тебе ці неприродні сили?
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_23_c_01,Ти не укладала угоду? Жодної домовленості з невидимими силами?
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_24_a_01,"У тебе є душа? Я чула, що псайкери — бездушні потвори."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_24_c_01,"Ні, гадаю, він би й не став."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_25_a_01,"Якби в мене проявилися твої здібності, я б сама наклала на себе руки."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_25_c_01,Тоді ти сміливіша за мене.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_26_b_01,Суперництво передбачає змагання на рівних.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_26_d_01,"Це справді та розкіш, якої ми не можемо собі дозволити."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_27_b_01,"Ненависть? Ні. Лише недовіра, як того вимагає доктрина."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_27_d_01,Рада це чути. Хоча я не довіряю твоїм мотивам.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_28_b_01,"Деякі мої колеги схильні до поспішних дій, це правда."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_28_d_01,Я надто часто бачила наслідки їхньої дурості.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_29_b_01,"Дякую. Гадаю, у тебе так було не завжди?"
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_29_d_01,"Як дивно, що ми знайшли щось спільне."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_30_b_01,Дякую... зачекай. Чого ти насправді хочеш?
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_30_d_01,А. Це справді виклик.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_31_a_01,Псайкери можуть бути дуже корисними на службі Закону.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_31_c_01,"Повір мені, твоє виживання залежить від твоєї корисності."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_32_a_01,Ти подобаєшся моєму кібермастифу.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_32_c_01,Я довіряю її чуттю. У тобі має бути щось цінне.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_33_a_01,Твоя здатність до руйнування вражає.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_33_c_01,Тренуйся більше. Тут є що руйнувати.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_34_a_01,Ти санкціонована Суддею Терри?
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_34_c_01,Наше командування знехтувало наданням мені цієї інформації.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_35_a_01,"Я бачила, як ти молилася навколішках."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_35_c_01,Чому ти соромишся своєї побожності?
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_36_b_01,Але ж ти знаєш краще. Так?
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_36_d_01,Тоді я висловлюся чітко. Я тобі не подруга. Але я твоя союзниця.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_37_b_01,Ти очікувала більшого розмаїття? Тут? На Атомі?
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_37_d_01,"Втішайся тим, що ми робимо справу Бога-Імператора."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_38_b_01,Ти мені все одно не подобаєшся.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_38_d_01,Я... це не... ти... Замовкни!
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_39_b_01,"Тоді не дивись. І не змагайся, якщо на те пішло."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_39_d_01,"Не думаю, що на тебе діє ХОЧ ЯКАСЬ психологія."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_40_b_01,Але вдосталь можливостей для екстремальних видів спорту?
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_40_d_01,У мене бували й гірші відпустки.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_41_a_01,"Саме через таких тягарів, як ти, псайкери мають погану славу."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_41_c_01,"МАЙЖЕ всі. У цьому, можливо, і є твоя проблема."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_42_a_01,Тобі ніколи не набридає верзти свої нісенітниці?
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_42_c_01,"О, я гадаю, у тебе природний хист."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_43_a_01,Яка зухвалість — називати Суддю Терри своїм Коханим.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_43_c_01,"Де ж священики, коли вони потрібні?"
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_44_a_01,"Один невірний крок, Тягар, і я закую тебе в кайдани."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_44_c_01,"Я тут не для того, щоб мене любили."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_45_a_01,Твої видіння небезпечно відволікають.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_45_c_01,[Люте шипіння]
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_46_b_01,"Ти ще не бачила жорстокості, на яку я здатна."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_46_d_01,"Так, такий і був мій намір."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_47_b_01,Хто цей Коханий?
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_47_d_01,А для всіх нас — ніщо. Більше не згадуй про це.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_48_b_01,Ніііі. Він згадував чому?
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_48_d_01,Справді. [пошепки] Але я їх викрию.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_50_d_01,"Твої думки можуть стати значно менш виразними, якщо ти не закриєш рота."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_50_f_01,Це б мені дуже допомогло.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_51_a_01,Я була свідком жорстокого поводження з Псайкерами з боку моїх колег по Закону.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_51_c_01,"Не варто шмагати звіра, якщо очікуєш, що він працюватиме добровільно."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_52_a_01,"Цікаво, Псайкере. Ти здатен не лише руйнувати, а й творити?"
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_52_c_01,І хто ж навчив би тебе такого?
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_53_a_01,Вважаю тебе захопливою.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_53_c_01,"Мабуть, ти ведеш самотнє життя."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_54_a_01,Іноді легко забути про твою неприродну сутність.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_54_c_01,У мені немає нічого неприродного.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_55_a_01,"Твоя родина відреклася від тебе, коли ти відкрила свою сутність?"
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_55_c_01,Вони піклувалися про тебе? Плекали тебе? Чи просто зробили з тебе зброю?
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_56_b_01,Лише як супротивницю. Ніколи як... колегу.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_56_d_01,"О, ми ще не товариші, псайкер. Але, можливо, цей час настане."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_57_b_01,Чесно? Я... боюся. Що це місце втрачене безповоротно. І що ми загинемо разом з ним.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_57_d_01,"Що ж, принаймні ми втрачені й прокляті разом."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_58_b_01,"Мене виховали на Законі, так само як тебе — в мистецтвах емпіреїв."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_58_d_01,"Або ж прищеплено мені в такому віці, що вже немає різниці."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_59_b_01,Впевненості немає. Але з відвагою та старанністю у нас є шанс.
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_59_d_01,"Я б не сказала, що сповнена надії. Але я не змирилася з поразкою остаточно."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_60_b_01,"Так, у минулому вони працювали під моїм керівництвом."
loc_adamant_female_a__adamant_female_a_psyker_bonding_conversation_60_d_01,"Я розумію. Усе змінюється. І багато з того, що колись було нам дороге, зникло."
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_01_a_01,"Скажи мені, Призовнику. Ти коли-небудь думав про кар'єру в забезпеченні Закону?"
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_01_c_01,"Шкода. Ти міг би досягти в цьому успіху, якби мав волю."
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_02_a_01,З тебе міг би вийти стерпний арбітр за умови належної підготовки.
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_02_c_01,"Схола прогеніум зробила мене такою, яка я є, а не якась випадковість народження."
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_03_a_01,"Ти коли-небудь шкодував про своє покликання, Призовнику?"
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_03_c_01,"Це правильно, чи не так?"
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_04_a_01,"Іноді я заздрю тобі, Призовнику."
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_04_c_01,Саме так. Автономія — це прокляття.
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_05_a_01,"Ти підтримуєш гідну похвали дисципліну у важких обставинах, Призовнику."
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_05_c_01,"В ідеалі — це, і ще кількасот ярдів відкритої місцевості."
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_06_b_01,Дівко? [сміється] Давно мене так ніхто не називав.
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_06_d_01,"Так, під цим усім я, звісно, зморщена стара карга."
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_07_b_01,"Гірше відчуття, ніж зазвичай?"
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_07_d_01,Я... я не заперечую.
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_08_b_01,"Я не зневажаю тебе, призовнику. Мені шкода, що ти так думаєш."
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_08_d_01,"Те, як ми сюди потрапили, не повинно нас визначати. Важливі лише наші вчинки."
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_09_b_01,Справді. Аби твоя пильність ніколи не згасала.
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_09_d_01,Я хвилююся за вас усіх.
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_10_b_01,Дякую. Я б сказала те саме про тебе.
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_10_d_01,Тоді нам обом справді пощастило.
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_11_a_01,"Ти так хизуєшся своєю недисциплінованістю, Призовнику? Навіщо?"
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_11_c_01,Жодна дія не буває без мотиву. Ані без наслідків.
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_12_a_01,"Час від часу, Призовнику, я думаю, чи ти взагалі солдат."
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_12_c_01,Твоя знаменита ЩО?
loc_adamant_female_a__adamant_female_a_veteran_bonding_conversation_13_a_01,"Ти спантеличуєш мене, Призовнику."
