﻿"key","value"
"loc_barber_a__hub_rumour_escalation_01_a_08","Every day the outlook gets a little more bleak. More rahzvod, I think."
"loc_barber_a__hub_rumour_escalation_01_a_09","Some months ago, they said this whole thing would be over in weeks."
"loc_barber_a__hub_rumour_escalation_01_a_10","Things will only get worse. May as well get used to it."
"loc_barber_a__hub_rumour_farewell_a_01","Keep your ears open. I don't think everything here is as it seems."
"loc_barber_a__hub_rumour_farewell_a_02","I would say ""travel safely, friend"", but... heh. "
"loc_barber_a__hub_rumour_farewell_a_03","See you again. And you will be back, I guarantee it."
"loc_barber_a__hub_rumour_farewell_a_04","Are you sure I can't take a few years off the top for you? Ah, well."
"loc_barber_a__hub_rumour_farewell_a_05","Always here. Medical services, rejuvenat treatments and all the hot news."
"loc_barber_a__hub_rumour_farewell_a_06","Don't die out there, eh? I can work with most damage, but death is harder to fix. [Raucous laughter]"
"loc_barber_a__hub_rumour_farewell_a_07","If you find any Amasec down-hive, we can talk trade, yes?"
"loc_barber_a__hub_rumour_farewell_a_08","Be sure to come back. Your credits are always welcome. And any rahzvod you find."
"loc_barber_a__hub_rumour_farewell_a_09","Off you go, then. Don't worry. I'll be here. Where else would I go?"
"loc_barber_a__hub_rumour_farewell_a_10","Have fun. Is that the wrong thing to say? In that case, have fun!"
"loc_barber_a__hub_rumour_hub_crew_01_a_01","I would not trust Hadron further than I could throw her. Which is not far, to be clear."
"loc_barber_a__hub_rumour_hub_crew_01_a_02","Even the medicae servitors here are keeping secrets. "
"loc_barber_a__hub_rumour_hub_crew_01_a_03","I would not trust anything Melk might have for sale. Who knows what tank it fell off?"
"loc_barber_a__hub_rumour_hub_crew_01_a_04","The Shipmistress looks good. I could make her look better."
"loc_barber_a__hub_rumour_hub_crew_01_a_05","Morrow would benefit from rejuvenat treatment. He looks tired."
"loc_barber_a__hub_rumour_hub_crew_01_a_06","I have much time for that nice pilot. She is smart. Very smart."
"loc_barber_a__hub_rumour_hub_crew_01_a_07","I don't have an opinion on the Inquisitor. Not one I can speak aloud."
"loc_barber_a__hub_rumour_hub_crew_01_a_08","I like Morrow. I feel like we are cut from the same cloth."
"loc_barber_a__hub_rumour_hub_crew_01_a_10","Best advice for dealing with the Inquisitor is to keep your head down. Right down. Between your knees, if possible."
"loc_barber_a__hub_rumour_moebian_fringe_01_a_01","Nothing to see at the Moebian Fringe but corpses and nothing to do but die."
"loc_barber_a__hub_rumour_moebian_fringe_01_a_02","The Moebian Fringe. Come for the horror, stay because you'll end up part of it."
"loc_barber_a__hub_rumour_moebian_fringe_01_a_03","If the galaxy had an armpit, the Moebian Fringe would be it."
"loc_barber_a__hub_rumour_moebian_fringe_01_a_04","I've not been to the Moebian Fringe. But even the rumours are enough to make sure I never go."
"loc_barber_a__hub_rumour_moebian_fringe_01_a_05","You want to know about the Moebian Fringe? Go check the waste disposal. Instant simulation."
"loc_barber_a__hub_rumour_moebian_fringe_01_a_06","Even the bacteria want to get away from the Fringe."
"loc_barber_a__hub_rumour_moebian_fringe_01_a_07","You want to see what actual hel is like? Head to the Moebian Fringe."
"loc_barber_a__hub_rumour_moebian_fringe_01_a_08","Nothing good ever came out of the Moebian Fringe. "
"loc_barber_a__hub_rumour_moebian_fringe_01_a_09","Look up ""bleak"" and the Moebian Fringe will be the definition."
"loc_barber_a__hub_rumour_moebian_fringe_01_a_10","The Moebian Fringe is bleak. Blasted. Not a good place to be or to be from."
"loc_barber_a__hub_rumour_politics_01_a_01","Eh, nobility. Stab you in the back soon as look at you. Good spenders, though. Vain."
"loc_barber_a__hub_rumour_politics_01_a_02","Noble houses all squabble like children to see who is most important. Truth is, none of them are."
"loc_barber_a__hub_rumour_politics_01_a_03","Politics is a poor spectator sport played by inept competitors. "
"loc_barber_a__hub_rumour_politics_01_a_04","Lord Margrave is bad news. The worst kind of news."
"loc_barber_a__hub_rumour_politics_01_a_05","My advice is sit back and watch the nobles slug it out for top spot."
"loc_barber_a__hub_rumour_politics_01_a_06","The higher the noble, the further they have to fall."
"loc_barber_a__hub_rumour_politics_01_a_07","Lord Margrave does not serve any interests but his own."
"loc_barber_a__hub_rumour_politics_01_a_08","""Noble allies"" is a contradiction in terms. "
"loc_barber_a__hub_rumour_politics_01_a_09","Noble is more than just a title. It is also what you do."
"loc_barber_a__hub_rumour_politics_01_a_10","Eh, politics does not make for interesting gossip. What the nobles get up to, though..."
"loc_barber_a__hub_rumour_traitor_01_a_01","Since security stepped up, business is down. Bad business, no?"
"loc_barber_a__hub_rumour_traitor_01_a_02","They tell me strange things are afeet. Afoot? Whatever. What do you know?"
"loc_barber_a__hub_rumour_traitor_01_a_03","Things go missing. Anybody tries to steal my tools, it will not be pretty for them."
"loc_barber_a__hub_rumour_traitor_01_a_04","Increased patrols. Tighter security. Stock scrutiny. Bad times. Very bad."
"loc_barber_a__hub_rumour_traitor_01_a_05","Don't trust anybody. Except me. I am fully trustworthy, heh."
"loc_barber_a__hub_rumour_traitor_01_a_06","To trust the wrong person once is unfortunate. Do it again and chances are good you won't do it a third time."
"loc_barber_a__hub_rumour_traitor_01_a_07","Several people have gone missing. They keep telling us it's nothing to worry about. So we do."
"loc_barber_a__hub_rumour_traitor_01_a_08","If security gets any tighter, we'll all choke."
"loc_barber_a__hub_rumour_traitor_01_a_09","Eyes are everywhere and they aren't always friendly ones. Be cautious."
"loc_barber_a__hub_rumour_traitor_01_a_10","There's a fine line between safety and paranoia if you ask me."
"loc_barber_a__hub_rumour_wolfer_01_a_01","Wolfer... Wolfer... oh, you would not believe the things I hear."
"loc_barber_a__hub_rumour_wolfer_01_a_03","Where there's trouble, there's usually Wolfer. Not always. Just usually."
"loc_barber_a__hub_rumour_wolfer_01_a_04","Wolfer is trouble. That's all you need to know."
"loc_barber_a__hub_rumour_wolfer_01_a_05","They say that the best strategy when facing Wolfer is to not be facing him, you know?"
"loc_barber_a__hub_rumour_wolfer_01_a_06","Of course I hear things about Wolfer. But some things even I won't repeat."
"loc_barber_a__hub_rumour_wolfer_01_a_08","Someone like Wolfer needs to surround himself with expendables."
"loc_barber_a__hub_rumour_wolfer_01_a_09","I could tell you everything I know about Wolfer, but I don't know that much."
"loc_barber_a__hub_rumour_wolfer_01_a_10","Wolfer? Wolfer. Oh yes. I know of Wolfer. And his flock of fanatics. No real details, of course."
"loc_barber_a__info_event_almost_done_a_01","Almost there!"
"loc_barber_a__info_event_almost_done_a_02","Just a little more ..."
"loc_barber_a__info_event_almost_done_a_03","You are almost done. Excellent!"
"loc_barber_a__info_event_almost_done_a_04","Keep at it! Not long now!"
"loc_barber_a__info_event_one_down_a_01","That's one!"
"loc_barber_a__info_event_one_down_a_02","That's a good start!"
"loc_barber_a__info_event_one_down_a_03","The first step is the hardest, neh?"
"loc_barber_a__info_event_one_down_a_04","We are underway!"
"loc_barber_a__mission_raid_city_view_b_01","Streets like these are never as quiet as they appear."
"loc_barber_a__mission_raid_city_view_b_02","Quiet on the surface, but it won't last."
"loc_barber_a__mission_raid_city_view_b_03","It's all a mask, concealing the ravaging rot beneath."
"loc_barber_a__mission_raid_closer_a_01","You're getting closer. I can almost smell the illicit trade ..."
"loc_barber_a__mission_raid_closer_a_02","Yes ... You're on the right path. Illicit dealings as far as the eye can see."
"loc_barber_a__mission_raid_closer_a_03","You're on the trail now. I have a special sense for illicit trade. Installed it myself!"
"loc_barber_a__mission_raid_closer_c_01","True. But I have a good feeling about this."
"loc_barber_a__mission_raid_closer_c_02","Life's too short to be cynical. I have faith in your team."
"loc_barber_a__mission_raid_closer_c_03","It will be fine. I'm almost certain that we're on the right trail."
"loc_barber_a__mission_raid_den_ambush_ended_b_01","Yes, she almost shed a tear."
"loc_barber_a__mission_raid_den_ambush_ended_b_02","A clever little trap. I'm quite envious."
"loc_barber_a__mission_raid_den_ambush_ended_b_03","I tried to warn you. Why bring me if you don't listen?"
"loc_barber_a__mission_raid_den_entrance_a_01","Aha! That is the one."
"loc_barber_a__mission_raid_den_entrance_a_02","That is the place."
"loc_barber_a__mission_raid_den_entrance_a_03","That saloon. That is the one."
"loc_barber_a__mission_raid_den_entrance_a_04","That saloon, there."
"loc_barber_a__mission_raid_den_entrance_c_01","Central location, but not too central. Showy, but not eye-catching."
"loc_barber_a__mission_raid_den_entrance_c_02","It's covered in Slinker Argot. You need to know what to look for. Also need the right kind of eyes."
"loc_barber_a__mission_raid_den_entrance_c_04","You said it yourself: I have a nose for this sort of thing. Chose it special. Heh."
"loc_barber_a__mission_raid_den_locked_door_b_01","This is too easy. I would never leave my workshop so exposed."
"loc_barber_a__mission_raid_den_locked_door_b_02","You don't feel there should be more defences? This feels too easy."
"loc_barber_a__mission_raid_den_locked_door_b_03","If we're so close, why aren't the heretics fighting harder?"
"loc_barber_a__mission_raid_production_habs_b_01","Nothing wrong with thinking big."
"loc_barber_a__mission_raid_production_habs_b_02","Ah, the things I could do with facilities like this ..."
"loc_barber_a__mission_raid_production_habs_b_03","With profit all things are possible."
"loc_barber_a__mission_raid_production_habs_hurry_02_a_01","So very unhygienic. You'd never catch me performing my craft under these conditions."
"loc_barber_a__mission_raid_production_habs_hurry_02_a_02","Seeping walls, mould ... all this filth. It makes my skin itch."
"loc_barber_a__mission_raid_production_habs_hurry_02_a_03","These are hardly sterile conditions. Cleanliness costs nothing."
"loc_barber_a__mission_raid_production_habs_hurry_02_c_01","Alas, it is my fate to be forever misjudged."
"loc_barber_a__mission_raid_production_habs_hurry_02_c_02","Unkind, explicator. Very unkind."
"loc_barber_a__mission_raid_production_habs_hurry_02_c_03","An artist is never appreciated in his own lifetime."
"loc_barber_a__mission_raid_production_habs_hurry_03_a_01","I wouldn't expect more ""locked door"" surprises. They won't have expected you to get this far."
"loc_barber_a__mission_raid_production_habs_hurry_03_a_02","Hah! They don't seem ready for you. What a terrible shame."
"loc_barber_a__mission_raid_production_habs_hurry_03_a_03","No self-respecting criminal allows his adversaries so deep into his lair. Or so I am told."
"loc_barber_a__mission_raid_production_lab_destroy_mid_a_01","This won't slow them down much. They'll rebuild."
"loc_barber_a__mission_raid_production_lab_destroy_mid_a_02","The heretics are bound to rebuild. I would."
"loc_barber_a__mission_raid_production_lab_destroy_mid_a_03","A few explosions won't shut this operation down."
"loc_barber_a__mission_raid_production_lab_scan_mid_a_01","These facilities may not be top of the line, but they are very practical."
"loc_barber_a__mission_raid_production_lab_scan_mid_a_02","The ""match and mend"" improvisation of these facilities really is quite something."
"loc_barber_a__mission_raid_production_lab_scan_mid_a_03","Such primitive machinery, and yet the heretics have made it function. Impressive."
"loc_barber_a__mission_raid_safe_zone_a_01","I'm not complaining, you understand, but I still don't know what I'm doing here."
"loc_barber_a__mission_raid_safe_zone_a_02","Not that I'm reluctant to help ... but why am I here?"
"loc_barber_a__mission_raid_safe_zone_a_03","I am always happy to help the Inquisition of course, but why now?"
"loc_barber_a__mission_raid_safe_zone_c_01","I am an entirely legitimate businessman, explicator."
"loc_barber_a__mission_raid_safe_zone_c_02","Unkind. Very unkind. I am a pillar of respectability."
"loc_barber_a__mission_raid_safe_zone_c_03","Someone has been telling lies about me again. [Sigh] Unhappy customers and wagging tongues."
"loc_barber_a__mission_raid_safe_zone_e_01","Only I hope it won't take long. I have a body ... I mean a customer ... waiting on the slab."
"loc_barber_a__mission_raid_safe_zone_e_02","Such a busy day. Never mind. I'm sure my patrons will understand."
"loc_barber_a__mission_raid_safe_zone_e_03","The timing isn't ideal. Still, it's always a pleasure to serve."
"loc_barber_a__mission_raid_streets_b_01","A protection racket is a protection racket. It doesn't matter who enforces it."
"loc_barber_a__mission_raid_streets_b_02","Hope is expensive in streets like this. Loyalty even more so."
"loc_barber_a__mission_raid_streets_b_03","Easier to submit and hope for salvation, I expect."
"loc_barber_a__mission_rise_airlock_ponderings_b_01","The sanctum behind my surgery. Morrow won't find me there."
"loc_barber_a__mission_rise_airlock_ponderings_b_02","The confessional. It's the last place Morrow will look for me."
"loc_barber_a__mission_rise_airlock_ponderings_b_03","One of Hallowette's smuggling compartments. The air is regrettably thin."
"loc_barber_a__mission_rise_banter_one_a_01","You know, this would go faster if you all had longer legs."
"loc_barber_a__mission_rise_banter_one_a_02","Are those weapons heavy? Maybe I could do something useful to your arms."
"loc_barber_a__mission_rise_banter_one_a_03","Your aim could be better. I might have just the eyes for that."
"loc_barber_a__mission_rise_banter_three_a_01","I thought it would be over by now. I might take a little nap."
"loc_barber_a__mission_rise_banter_three_a_02","You aren't finished yet? ... Not that I'm complaining, you understand."
"loc_barber_a__mission_rise_banter_three_a_03","This is all very invigorating, but it's taking a long time. Can you go faster?"
"loc_barber_a__mission_rise_banter_two_a_01","You look out of breath. Perhaps I could make some improvements for you?"
"loc_barber_a__mission_rise_banter_two_a_02","So many heretics ... Makes it very hard for honest businessmen to do their work."
"loc_barber_a__mission_rise_banter_two_a_03","These heretics really don't know when to take a hint, neh?"
"loc_barber_a__mission_rise_blast_gate_a_01","That blast gate's sealed tight ... but I'm sure you can open it."
"loc_barber_a__mission_rise_blast_gate_a_02","The blast gate doesn't look ready to open, does it?"
"loc_barber_a__mission_rise_blast_gate_a_03","Ah, the heretics have sealed the blast gate. Better think of something."
"loc_barber_a__mission_rise_demolisher_a_01","A shame that tank is sealed. There might still be ... useful raw materials inside."
"loc_barber_a__mission_rise_demolisher_a_02","I still say that a tank of flesh and bone would be more practical than one of metal."
"loc_barber_a__mission_rise_demolisher_a_03","You will tell me if you see any salvageable body parts? They're always useful."
"loc_barber_a__mission_rise_elevator_conversation_01_b_01","He didn't look to be in a flexible frame of mind. "
"loc_barber_a__mission_rise_elevator_conversation_02_b_01","What if it doesn't work? It will only make him more angry."
"loc_barber_a__mission_rise_elevator_conversation_03_a_01","Morrow is a very ill-tempered man. "
"loc_barber_a__mission_rise_elevator_conversation_03_c_01","Somehow I think it probably does, but have it your way."
"loc_barber_a__mission_rise_end_event_complete_b_01","Just bring the package to the valkyrie. I'll handle things from there ... and say nothing to Morrow."
"loc_barber_a__mission_rise_end_event_complete_b_02","As long as you bring the package to the valkyrie, I can make the rest happen. And not a word to Morrow!"
"loc_barber_a__mission_rise_end_event_complete_b_03","And remember: Morrow need know nothing of this. Just leave the package on the valkyrie and keep a still tongue, neh?"
"loc_barber_a__mission_rise_end_event_corruptor_one_b_01","Untrue! There is some kind of ... manifestation interfering with the systems. "
"loc_barber_a__mission_rise_end_event_corruptor_one_b_02","Not I! The auspex suggests a daemonic manifestation is present!"
"loc_barber_a__mission_rise_end_event_corruptor_one_b_03","The auspex reads a daemonic presence ... which is nothing to do with me!"
"loc_barber_a__mission_rise_end_event_corruptor_one_dead_a_01","Revolting thing. I wouldn't graft its appendages to my worst enemy."
"loc_barber_a__mission_rise_end_event_corruptor_one_dead_a_02","Unnatural, ugly and unhappily tenacious. Excellent work."
"loc_barber_a__mission_rise_end_event_corruptor_one_dead_a_03","Hah! That should solve the issue."
"loc_barber_a__mission_rise_end_event_corruptor_two_dead_a_01","I'm sure nothing else will go wrong!"
"loc_barber_a__mission_rise_end_event_corruptor_two_dead_a_02","That's the end of the trouble, I'm sure!"
"loc_barber_a__mission_rise_end_event_corruptor_two_dead_a_03","Nothing in the world can stop you now!"
"loc_barber_a__mission_rise_end_event_riser_moving_a_01","There! It still works."
"loc_barber_a__mission_rise_end_event_riser_moving_a_02","Good. The heretics haven't damaged it."
"loc_barber_a__mission_rise_end_event_riser_moving_a_03","Excellent. I was worried that it wouldn't work."
"loc_barber_a__mission_rise_end_event_start_a_01","Here we are at last. And just in time!"
"loc_barber_a__mission_rise_end_event_start_a_02","We - I mean you - are here! Excellent!"
"loc_barber_a__mission_rise_end_event_start_a_03","There you are! Just where you need to be."
"loc_barber_a__mission_rise_end_event_start_b_01","Capture the Ascension Riser, then it can take you and the merchandise to safety, neh?"
"loc_barber_a__mission_rise_end_event_start_b_02","It's very simple: capture the Ascension Riser and the merchandise, then head for safety."
"loc_barber_a__mission_rise_end_event_start_b_03","Once you have captured the Ascension Riser, you're as good as home. Trust me."
"loc_barber_a__mission_rise_event_one_complete_a_01","Excellent work! You can open the gate now."
"loc_barber_a__mission_rise_event_one_complete_a_02","That's very impressive. Now all you need do is open the gate."
"loc_barber_a__mission_rise_event_one_complete_a_03","Just the gate to open now!"
"loc_barber_a__mission_rise_event_one_complete_c_01","For now ... Morrow was called away."
"loc_barber_a__mission_rise_event_one_complete_c_02","Perhaps not for long. I suspect Morrow will be back."
"loc_barber_a__mission_rise_event_one_complete_c_03","Did you ever doubt it? I think I am offended."
"loc_barber_a__mission_rise_first_tracks_a_01","The power's off? Good! Nothing to worry about."
"loc_barber_a__mission_rise_first_tracks_a_02","There's no power to those tracks. I checked ... At least, I think I did."
"loc_barber_a__mission_rise_first_tracks_a_03","The tracks have no power. That's what I was told, anyway."
"loc_barber_a__mission_rise_keep_coming_a_01","You know, I think it's time to leave."
"loc_barber_a__mission_rise_keep_coming_a_02","Time to come back to the ship. I will have some recaff waiting."
"loc_barber_a__mission_rise_keep_coming_a_03","No need to linger. Come back to the Mourningstar while you can!"
"loc_barber_a__mission_rise_maze_a_01","Please hurry. Morrow just came by my surgery. He suspects."
"loc_barber_a__mission_rise_maze_a_02","That was a close one. Morrow was just here. I hid until he was gone. Heroically."
"loc_barber_a__mission_rise_maze_a_03","Morrow is definitely suspicious. He was just here. Gave me a look. I'm not a good liar."
"loc_barber_a__mission_rise_pipe_bridge_a_01","Rather you than me. I have a terrible head for heights."
"loc_barber_a__mission_rise_pipe_bridge_a_02","That bridge ... I'm getting dizzy just thinking about it."
"loc_barber_a__mission_rise_pipe_bridge_a_03","No amount of surgery can remove vertigo. I know, I've tried."
"loc_barber_a__mission_rise_pipe_bridge_c_01","A kind offer, but I like to know my own thoughts."
"loc_barber_a__mission_rise_pipe_bridge_c_02","I fear it has been part of me too long. I wouldn't be ""me"" without it."
"loc_barber_a__mission_rise_pipe_bridge_c_03","No no no. Burdens are the markers of greatness. I would not lessen myself for the world."
"loc_barber_a__mission_rise_siding_b_01","Wait ... I think Morrow's coming back ..."
"loc_barber_a__mission_rise_siding_b_02","Oh no. Morrow is walking this way again ..."
"loc_barber_a__mission_rise_siding_b_03","Keep walking, Morrow ... There is nothing of interest here ... "
"loc_barber_a__mission_rise_start_b_01","Let's make this fast. I have a waiting list as long as my fourth ... no, fifth ... favourite arm."
"loc_barber_a__mission_rise_start_b_02","We need to do this fast. That would be good."
"loc_barber_a__mission_rise_start_b_03","I feel like they should be moving faster. Move faster please!"
"loc_barber_a__mission_rise_start_d_01","I know ... only, I'd rather we were done before Morrow noticed."
"loc_barber_a__mission_rise_start_d_02","I just don't want us to get caught. Morrow is a very suspicious man."
"loc_barber_a__mission_rise_start_d_03","Easy for you to say. It's me that Morrow threatened ..."
"loc_barber_a__mission_rise_through_depot_a_01","Do hurry. The idea is to catch the heretics by surprise."
"loc_barber_a__mission_rise_through_depot_a_02","If you do not hurry, the heretics will be gone and their goods hidden."
"loc_barber_a__mission_rise_through_depot_a_03","Faster, please. This is all for nothing if the heretics have already hidden the goods."
"loc_barber_a__mission_rise_tracks_two_a_01","The subrails? An excellent smuggler's route."
"loc_barber_a__mission_rise_tracks_two_a_02","These subrails are an excellent way to move contraband. Not that I would, of course."
"loc_barber_a__mission_rise_tracks_two_a_03","These subrails aren't the only secret ways in this part of Tertium. Not at all."
"loc_boon_vendor_a__boon_vendor_goodbye_dislikes_character_01","Earn His grace."
"loc_boon_vendor_a__boon_vendor_goodbye_dislikes_character_02","You have much for which to atone."
"loc_boon_vendor_a__boon_vendor_goodbye_dislikes_character_03","Your redemption will be a long road."
