"key","value"
"loc_zealot_female_a__away_from_squad_01","Where art the sinners now?"
"loc_zealot_female_a__away_from_squad_02","They have forsaken me?"
"loc_zealot_female_a__away_from_squad_03","Sinners? Where art thou?"
"loc_zealot_female_a__away_from_squad_04","What hath become of my companions?"
"loc_zealot_female_a__away_from_squad_05","I am alone. I should not be."
"loc_zealot_female_a__away_from_squad_06","Why am I alone?"
"loc_zealot_female_a__away_from_squad_07","Why hast thou forsaken me?"
"loc_zealot_female_a__away_from_squad_08","A lone mind wanders dark place."
"loc_zealot_female_a__away_from_squad_09","Curses! Where have they gone?"
"loc_zealot_female_a__away_from_squad_10","I am alone. This bodes ill…"
"loc_zealot_female_a__blitz_flame_grenade_a_01","Immolation grenade!"
"loc_zealot_female_a__blitz_flame_grenade_a_02","Burn, heretics!"
"loc_zealot_female_a__blitz_flame_grenade_a_03","Fire grenade!"
"loc_zealot_female_a__blitz_flame_grenade_a_04","Loosing flame!"
"loc_zealot_female_a__blitz_flame_grenade_a_05","Flame grenade!"
"loc_zealot_female_a__blitz_flame_grenade_a_06","Let fire rage!"
"loc_zealot_female_a__blitz_flame_grenade_a_07","Burn the impure!"
"loc_zealot_female_a__blitz_flame_grenade_a_08","An offering of flame!"
"loc_zealot_female_a__blitz_flame_grenade_a_09","Flame's wrath!"
"loc_zealot_female_a__blitz_flame_grenade_a_10","Immolation calls thee!"
"loc_zealot_female_a__bonding_conversation_hand_a_01","Yes! Yes! I feel the Emperor's Hand upon my shoulder this day!"
"loc_zealot_female_a__bonding_conversation_hand_c_01","How dare thee! I have brought holy retribution untold."
"loc_zealot_female_a__bonding_conversation_hand_e_01","Nor does it ensure thy redemption!"
"loc_zealot_female_a__bonding_conversation_headshot_extension_vet_a_zea_a_c_01","Indeed! But many more await judgement!"
"loc_zealot_female_a__bonding_conversation_headshot_extension_vet_a_zea_a_e_01","Indeed we shall, blessed Templar!"
"loc_zealot_female_a__bonding_conversation_headshot_extension_vet_c_zea_a_c_01","Twas a shame about Cadia. Still ... I'm sure the world wouldst not hath fallen had its warriors been truly faithful."
"loc_zealot_female_a__bonding_conversation_killstreak_extension_vet_a_zea_a_d_01","So long as thou art true to the Emperor, I shalt stand with thee."
"loc_zealot_female_a__bonding_conversation_language_b_01","Whatever dost thou mean?"
"loc_zealot_female_a__bonding_conversation_language_d_01","I … Well … Perhaps I do indulge one or two choice epithets. I find them calming."
"loc_zealot_female_a__bonding_conversation_language_f_01","Well … Perhaps another time."
"loc_zealot_female_a__bonding_conversation_metropolitan_aiming_b_01","How dare thee! The Master guideth my shots... but perhaps, this mortal flesh is not so receptive to divine inspiration as I might wish."
"loc_zealot_female_a__bonding_conversation_metropolitan_aiming_d_01","Very well. I see little harm in such an endeavour ... My thanks."
"loc_zealot_female_a__bonding_conversation_metropolitan_air_sick_a_01","I hope we art not to suffereth on the return flight as we didst on the journey down from the Mourningstar, Slab?"
"loc_zealot_female_a__bonding_conversation_metropolitan_air_sick_c_01","Nor had the rest of us any idea until that most disagreeable moment. And that smell! I didst not believe such a thing was possible."
"loc_zealot_female_a__bonding_conversation_metropolitan_air_sick_e_01","Indeed ... and for that small act of charity I am duly grateful."
"loc_zealot_female_a__bonding_conversation_metropolitan_art_b_01","Yes, I too feel a yearning to gazeth upon the works of Finris Corvalla. It is said none captured the likeness of Saint Messelina more completely."
"loc_zealot_female_a__bonding_conversation_metropolitan_art_d_01","We should speak with Sister Zola. She, I deem, will understand."
"loc_zealot_female_a__bonding_conversation_metropolitan_callous_b_01","I hath faced ... vexing times, tis true. To count thyself among the faithful in this wicked world is to carry a great burden."
"loc_zealot_female_a__bonding_conversation_metropolitan_callous_d_01","And finding one who can be trusted to share those burdens the search of a lifetime."
"loc_zealot_female_a__bonding_conversation_metropolitan_callous_e_01","Yes. So I must hope."
"loc_zealot_female_a__bonding_conversation_metropolitan_challenges_b_01","Verily! Righteous soul or vile heretic, naught escapes his sight."
"loc_zealot_female_a__bonding_conversation_metropolitan_challenges_d_01","Because he fears thy faith is lacking. He sets ... challenges in thy path."
"loc_zealot_female_a__bonding_conversation_metropolitan_challenges_f_01","Good, Templar. You may yet know his favour after all."
"loc_zealot_female_a__bonding_conversation_metropolitan_comrades_b_01","Ah, but to haveth both is finest still, is it not?"
"loc_zealot_female_a__bonding_conversation_metropolitan_comrades_d_01","You needst not fear, good Templar. Thou art never far from the Master's thoughts, and I shalt ever be at thy side."
"loc_zealot_female_a__bonding_conversation_metropolitan_dedication_b_01","A worthy goal, though I feareth not one easily accomplished. Where there art enforcers, there corruption thrives."
"loc_zealot_female_a__bonding_conversation_metropolitan_dedication_d_01","My apologies, I meant no offence. Thou art clearly of a different calibre."
"loc_zealot_female_a__bonding_conversation_metropolitan_doubts_b_01","Betimes, Slab. In moments of doubt. Not that I am afflicted often, thou understandeth?"
"loc_zealot_female_a__bonding_conversation_metropolitan_doubts_d_01","Yes. Yes, of course he doth. Clearly, and with precision. My observances are a seam of gold amid the dross. He wouldst never forsake me. Never!"
"loc_zealot_female_a__bonding_conversation_metropolitan_doubts_f_01","I am ... [with mild desperation]. I am."
"loc_zealot_female_a__bonding_conversation_metropolitan_emprah_a_01","Dost thou worship the Master, Slab? "
"loc_zealot_female_a__bonding_conversation_metropolitan_emprah_c_01","Indeed, his is the might of ages, wielded against the undeserving. And in you, I see his strong right hand."
"loc_zealot_female_a__bonding_conversation_metropolitan_emprah_e_01","I am sure. If only thou hadst wit to match. Alas."
"loc_zealot_female_a__bonding_conversation_metropolitan_energy_b_01","Faith provides when the body fails. I didst this very morning perform a blessed ritual, begging the Master to lend me strength."
"loc_zealot_female_a__bonding_conversation_metropolitan_energy_d_01","I feeleth that my labours doth speak for themselves."
"loc_zealot_female_a__bonding_conversation_metropolitan_energy_f_01","Indeed. "
"loc_zealot_female_a__bonding_conversation_metropolitan_faith_b_01","Verily! Though I was brought to Atoma against my will, I see now that the Master of Mankind's hand was ever on my shoulder."
"loc_zealot_female_a__bonding_conversation_metropolitan_faith_d_01","Indeed. It falleth to us to repay that debt in blood. Ours ... or preferably that of the heretics."
"loc_zealot_female_a__bonding_conversation_metropolitan_fingers_a_01","Many times, Slab, I hath seen thee counting upon thy fingers in the Valkyrie. Why dost thou do this?"
"loc_zealot_female_a__bonding_conversation_metropolitan_fingers_c_01","Wouldst you truly not know otherwise?"
"loc_zealot_female_a__bonding_conversation_metropolitan_forgiveness_a_01","There can be no forgiveness for the heretics. By his actions, a betrayer forsaketh all entitlement to mercy."
"loc_zealot_female_a__bonding_conversation_metropolitan_forgiveness_c_01","I wilt have thee know that I am a bastion of tolerance. Tis merely our cirumstances that rouseth me to intemperance. Certainty is a mocker of restraint."
"loc_zealot_female_a__bonding_conversation_metropolitan_fury_a_01","I have been watching thee, Templar. Thou are truly becoming an implement of divine fury."
"loc_zealot_female_a__bonding_conversation_metropolitan_fury_c_01","But who guideth thy aim? Who giveth thee the strength to prevail?"
"loc_zealot_female_a__bonding_conversation_metropolitan_fury_e_01","Ah ... self-awareness. Tis satisfying to behold."
"loc_zealot_female_a__bonding_conversation_metropolitan_heretics_b_01","Yes! Let us not tarry. We shalt slay them together!"
"loc_zealot_female_a__bonding_conversation_metropolitan_heretics_d_01","Ah, but thou art my abomination. Tis different."
"loc_zealot_female_a__bonding_conversation_metropolitan_hungry_b_01","Again? Slab, thou really must learn to ... well ... ration your rations."
"loc_zealot_female_a__bonding_conversation_metropolitan_hungry_d_01","[Sigh] I suppose charity demands I should shareth some of mine, but I must have thy promise that thou will not gobble it all in one go."
"loc_zealot_female_a__bonding_conversation_metropolitan_leave_a_01","Wouldst thou believe that some of our ... colleagues ... art petitioning for leave?"
"loc_zealot_female_a__bonding_conversation_metropolitan_leave_c_01","Indeed! Tis my hope that Morrow takes a most dim view ... but mayhap it is for the best that such lollygaggers are rooted out."
"loc_zealot_female_a__bonding_conversation_metropolitan_leave_e_01","Never fear! I shall ever standeth alongside thee."
"loc_zealot_female_a__bonding_conversation_metropolitan_mindfulness_a_01","Keep the Master ever in thy thoughts, and there may yet be some hope for thy immortal soul."
"loc_zealot_female_a__bonding_conversation_metropolitan_mindfulness_c_01","Not so. As a righteous soul it falleth to me to balance the brief joy of extinguishing thy abominable presence with the possibility of the good that thou might yet achieve."
"loc_zealot_female_a__bonding_conversation_metropolitan_mindfulness_e_01","It tendeth more one way than the other. But feareth not! Thou shalt be the very first to know."
"loc_zealot_female_a__bonding_conversation_metropolitan_modicum_a_01","[Liturgical Humming]"
"loc_zealot_female_a__bonding_conversation_metropolitan_modicum_c_01","I am? Well, there is little to stirreth the spirit more readily than a modicum of righteous slaughter."
"loc_zealot_female_a__bonding_conversation_metropolitan_modicum_e_01","Yes. And their numbers showeth no prospect of abating. "
"loc_zealot_female_a__bonding_conversation_metropolitan_precision_b_01","Dost thou believeth so? In my experience, precision is the foundation of predictability."
"loc_zealot_female_a__bonding_conversation_metropolitan_precision_d_01","Thou art not the first to maketh that suggestion. I can only conclude that thou hath been conspiring with the others."
"loc_zealot_female_a__bonding_conversation_metropolitan_protector_b_01","Oh ... And what hath I done to deserveth such largesse?"
"loc_zealot_female_a__bonding_conversation_metropolitan_protector_d_01","Alas no, Slab. Although I thank thee for what thou surely meant as a compliment."
"loc_zealot_female_a__bonding_conversation_metropolitan_punishment_b_01","Mercy only encourages the blasphemer, the heretic, the--"
"loc_zealot_female_a__bonding_conversation_metropolitan_punishment_d_01","""The witch"" is what I meant to say. Not all psykers art witches, though of course all witches art psykers."
"loc_zealot_female_a__bonding_conversation_metropolitan_punishment_f_01","That remaineth to be seen ... but I hath my hopes."
"loc_zealot_female_a__bonding_conversation_metropolitan_reading_b_01","Thou cannot? Truly? Was not thy bone 'ead implant intended to raise thee to the point of learning such skills?"
"loc_zealot_female_a__bonding_conversation_metropolitan_reading_d_01","[Sigh] Oh, very well. Shouldst we survive this mission, then I might - might, mark thou - offer thee my humble assistance ... may the Master grant me patience."
"loc_zealot_female_a__bonding_conversation_metropolitan_restoration_a_01","Atoma may be wretched in this hour, but our labours shalt surely see her restored, good Templar."
"loc_zealot_female_a__bonding_conversation_metropolitan_restoration_c_01","Indeed, woe to him that is deaf to the Master's call. Death to he who rejects it out of craven cowardice."
"loc_zealot_female_a__bonding_conversation_metropolitan_restoration_e_01","Oh ... Well ... If that is thy wish ... My thanks."
"loc_zealot_female_a__bonding_conversation_metropolitan_reverence_b_01","Only those of us who hath proved themselves worthy."
"loc_zealot_female_a__bonding_conversation_metropolitan_reverence_d_01","To hear a Freak speak thus ... It is not unpleasant."
"loc_zealot_female_a__bonding_conversation_metropolitan_rigor_b_01","I act as I do only out of need. I yearn for the day when I might set aside the bolter and chainsword in favour of quill and parchment."
"loc_zealot_female_a__bonding_conversation_metropolitan_rigor_d_01","Alas yes. But it draws closer each time the bolter roars."
"loc_zealot_female_a__bonding_conversation_metropolitan_salvation_b_01","That is the very core of Ecclesiarchal creed, Slab ... provided that what we are told to do is purgeth heretics in all their blasphemous forms."
"loc_zealot_female_a__bonding_conversation_metropolitan_salvation_d_01","Why, we continue to purgeth heretics as proof of our righteousness, of course. "
"loc_zealot_female_a__bonding_conversation_metropolitan_too_small_for_doubt_a_01","I admire thee, Slab. Blessed is the mind too small for doubt, and thy mind is perhaps one of the smallest."
"loc_zealot_female_a__bonding_conversation_metropolitan_too_small_for_doubt_c_01","Dost thou question one of the Master's parables?"
"loc_zealot_female_a__bonding_conversation_metropolitan_wounds_a_01","I see that thou art favouring thy right leg. Art thou wounded?"
"loc_zealot_female_a__bonding_conversation_metropolitan_wounds_c_01","Then I shall pray to the Master of Mankind to bring thee relief. Pain is worthless save for when it doth bring clarity."
"loc_zealot_female_a__bonding_conversation_reclaimed_b_01","Yes! Yes! In this I can agree with thee! Let the heretics be cast out and the Master’s will be done."
"loc_zealot_female_a__bonding_conversation_reclaimed_d_01","Well … Yes, if the opportunity presents itself."
"loc_zealot_female_a__calling_for_help_01","Help!"
"loc_zealot_female_a__calling_for_help_02","Help!"
"loc_zealot_female_a__calling_for_help_03","Help! At once!"
"loc_zealot_female_a__calling_for_help_04","Curse you! Help me!"
"loc_zealot_female_a__calling_for_help_05","Aid me, sinners!"
"loc_zealot_female_a__calling_for_help_06","Sinners! I need aid!"
"loc_zealot_female_a__calling_for_help_07","Master of Mankind, preserve me!"
"loc_zealot_female_a__calling_for_help_08","Deliver thy servant, godly one!"
"loc_zealot_female_a__calling_for_help_09","Wilt thou not aid me?"
"loc_zealot_female_a__calling_for_help_10","I am beset!"
"loc_zealot_female_a__chain_weapon_kill_spree_self_a_01","Yes! Yes! I am the Master's wrath!"
"loc_zealot_female_a__chain_weapon_kill_spree_self_a_02","Rend! Tear! [Laugh]"
"loc_zealot_female_a__chain_weapon_kill_spree_self_a_03","Thy weakling flesh is naught! Naught!"
"loc_zealot_female_a__chain_weapon_kill_spree_self_a_04","Do you hear the roar of the Master's wrath?"
"loc_zealot_female_a__chain_weapon_kill_spree_self_a_05","Yes! Yes! I am slaughter incarnate!"
"loc_zealot_female_a__com_wheel_vo_enemy_over_here_01","Enemy spotted!"
"loc_zealot_female_a__com_wheel_vo_enemy_over_here_02","Enemy spotted!"
"loc_zealot_female_a__com_wheel_vo_enemy_over_here_03","Enemy sighted!"
"loc_zealot_female_a__com_wheel_vo_enemy_over_here_04","Enemy sighted!"
"loc_zealot_female_a__com_wheel_vo_enemy_over_here_05","Enemy!"
"loc_zealot_female_a__com_wheel_vo_enemy_over_here_06","Enemy!"
"loc_zealot_female_a__com_wheel_vo_follow_you_01","Watching your back!"
"loc_zealot_female_a__com_wheel_vo_follow_you_02","Watching your back!"
"loc_zealot_female_a__com_wheel_vo_follow_you_03","I'm with you!"
"loc_zealot_female_a__com_wheel_vo_follow_you_04","I'm with you!"
"loc_zealot_female_a__com_wheel_vo_follow_you_05","Following your lead!"
"loc_zealot_female_a__com_wheel_vo_follow_you_06","Following your lead!"
"loc_zealot_female_a__com_wheel_vo_for_the_emperor_01","For the Master of Mankind!"
"loc_zealot_female_a__com_wheel_vo_for_the_emperor_02","For the Master of Mankind!"
"loc_zealot_female_a__com_wheel_vo_for_the_emperor_03","The Master sees us!"
"loc_zealot_female_a__com_wheel_vo_for_the_emperor_04","Rejoice, sinners!"
"loc_zealot_female_a__com_wheel_vo_for_the_emperor_05","For Atoma!"
"loc_zealot_female_a__com_wheel_vo_for_the_emperor_06","For Atoma!"
"loc_zealot_female_a__com_wheel_vo_location_attention_01","Check there!"
"loc_zealot_female_a__com_wheel_vo_location_attention_02","Check there!"
"loc_zealot_female_a__com_wheel_vo_location_attention_03","Look there!"
"loc_zealot_female_a__com_wheel_vo_location_attention_04","Look there!"
"loc_zealot_female_a__com_wheel_vo_location_attention_05","Check that out!"
"loc_zealot_female_a__com_wheel_vo_location_attention_06","Check that out!"
"loc_zealot_female_a__com_wheel_vo_location_ping_01","Go there!"
"loc_zealot_female_a__com_wheel_vo_location_ping_02","Go there!"
"loc_zealot_female_a__com_wheel_vo_location_ping_03","Follow me!"
"loc_zealot_female_a__com_wheel_vo_location_ping_04","Follow me!"
"loc_zealot_female_a__com_wheel_vo_location_ping_05","This way!"
"loc_zealot_female_a__com_wheel_vo_location_ping_06","This way!"
"loc_zealot_female_a__com_wheel_vo_need_ammo_01","Need ammo!"
"loc_zealot_female_a__com_wheel_vo_need_ammo_02","Need ammo!"
"loc_zealot_female_a__com_wheel_vo_need_ammo_03","Ammo, quickly!"
"loc_zealot_female_a__com_wheel_vo_need_ammo_04","Ammo, quickly!"
"loc_zealot_female_a__com_wheel_vo_need_ammo_05","Out of ammo!"
"loc_zealot_female_a__com_wheel_vo_need_ammo_06","Out of ammo!"
"loc_zealot_female_a__com_wheel_vo_need_health_01","I must heal!"
"loc_zealot_female_a__com_wheel_vo_need_health_02","I must heal!"
"loc_zealot_female_a__com_wheel_vo_need_health_03","Got to heal!"
"loc_zealot_female_a__com_wheel_vo_need_health_04","Got to heal!"
"loc_zealot_female_a__com_wheel_vo_need_health_05","I need medicae!"
"loc_zealot_female_a__com_wheel_vo_need_health_06","I need medicae!"
"loc_zealot_female_a__com_wheel_vo_need_that_01","I'll have it!"
"loc_zealot_female_a__com_wheel_vo_need_that_02","I'll have it!"
"loc_zealot_female_a__com_wheel_vo_need_that_03","Mine!"
"loc_zealot_female_a__com_wheel_vo_need_that_04","Mine!"
"loc_zealot_female_a__com_wheel_vo_need_that_05","I need that!"
"loc_zealot_female_a__com_wheel_vo_need_that_06","I need that!"
"loc_zealot_female_a__com_wheel_vo_no_01","No!"
"loc_zealot_female_a__com_wheel_vo_no_02","No!"
"loc_zealot_female_a__com_wheel_vo_no_03","No!"
"loc_zealot_female_a__com_wheel_vo_no_04","No!"
"loc_zealot_female_a__com_wheel_vo_no_05","No!"
"loc_zealot_female_a__com_wheel_vo_no_06","No!"
"loc_zealot_female_a__com_wheel_vo_thank_you_01","Obliged to you."
"loc_zealot_female_a__com_wheel_vo_thank_you_02","Obliged to you."
"loc_zealot_female_a__com_wheel_vo_thank_you_03","Thank you."
"loc_zealot_female_a__com_wheel_vo_thank_you_04","Thank you."
"loc_zealot_female_a__com_wheel_vo_thank_you_05","My thanks!"
"loc_zealot_female_a__com_wheel_vo_thank_you_06","My thanks!"
"loc_zealot_female_a__com_wheel_vo_yes_01","Agreed."
"loc_zealot_female_a__com_wheel_vo_yes_02","Agreed."
"loc_zealot_female_a__com_wheel_vo_yes_03","It shall be so."
"loc_zealot_female_a__com_wheel_vo_yes_04","It shall be so."
"loc_zealot_female_a__com_wheel_vo_yes_05","Yes."
"loc_zealot_female_a__com_wheel_vo_yes_06","Yes."
"loc_zealot_female_a__combat_pause_circumstance_ogryn_b_hunted_b_01","Thine soul is forever preyed upon by ravenous forces. Why shouldst thine body be different?"
"loc_zealot_female_a__combat_pause_circumstance_ogryn_b_hunted_b_02","Tis but one more trial set before us by the beneficent Master. I welcome it."
"loc_zealot_female_a__combat_pause_circumstance_ogryn_c_gas_b_01","The Master shalt guideth thee, hath no fear!"
"loc_zealot_female_a__combat_pause_circumstance_ogryn_c_gas_b_02","Only the heretic strayeth from the path, Slab! Remaineth true!"
"loc_zealot_female_a__combat_pause_circumstance_psyker_b_hunted_b_01","Don't succumb to fear. Let thine hate by thy weapon."
"loc_zealot_female_a__combat_pause_circumstance_psyker_b_hunted_b_02","Claspeth thy fear tight until it becometh hatred. This is the righteous way!"
"loc_zealot_female_a__combat_pause_circumstance_psyker_c_gas_b_01","I concur. I shalt hath much to say if our mission ends in failure."
"loc_zealot_female_a__combat_pause_circumstance_psyker_c_gas_b_02","Thou art correct, Freak. More's the pity."
"loc_zealot_female_a__combat_pause_circumstance_veteran_b_hound_b_01","Stand firm and let the Master of Mankind witness thy service!"
"loc_zealot_female_a__combat_pause_circumstance_veteran_b_hound_b_02","A faithful soul need not feareth a beast. Thee, on the other hand ... ?"
"loc_zealot_female_a__combat_pause_circumstance_veteran_c_gas_b_01","The Master shalt provide all the warning I require."
"loc_zealot_female_a__combat_pause_circumstance_veteran_c_gas_b_02","I feareth not this wretched fume, nor any who lurk within."
"loc_zealot_female_a__combat_pause_circumstance_zealot_a_gas_a_01","Our purpose is oft-shrouded in mystery, but seldom so literally."
"loc_zealot_female_a__combat_pause_circumstance_zealot_a_gas_a_02","This is ridiculous! How art we supposed to see anything in this?"
"loc_zealot_female_a__combat_pause_circumstance_zealot_a_hound_a_01","A Hound is the most loyal of beasts. It saddens me to see so many corrupted."
