"key","value"
"loc_ogryn_a__ability_gun_lugger_04","Body parts incoming!"
"loc_ogryn_a__ability_gun_lugger_05","Who wants some?"
"loc_ogryn_a__ability_gun_lugger_06","Taste this, uglies!"
"loc_ogryn_a__ability_gun_lugger_07","Вистачить на всіх!"
"loc_ogryn_a__ability_gun_lugger_08","Час жерти!"
"loc_ogryn_a__ability_gun_lugger_09","This is the part I like!"
"loc_ogryn_a__ability_gun_lugger_10","I bring presents for all!"
"loc_ogryn_a__ability_gun_lugger_11","У мене для тебе дещо є!"
"loc_ogryn_a__ability_gun_lugger_12","[Рик]"
"loc_ogryn_a__ability_gun_lugger_13","[Рик]"
"loc_ogryn_a__ability_gun_lugger_14","[Сміх]"
"loc_ogryn_a__ability_gun_lugger_15","[Сміх]"
"loc_ogryn_a__alerted_2_enemy_daemonhost_01","Gonna attack!"
"loc_ogryn_a__alerted_2_enemy_daemonhost_02","Look out!"
"loc_ogryn_a__alerted_2_enemy_daemonhost_03","Акуратно!"
"loc_ogryn_a__alerted_2_enemy_daemonhost_04","Назад!"
"loc_ogryn_a__alerted_2_enemy_daemonhost_05","Відійдіть!"
"loc_ogryn_a__alerted_2_enemy_daemonhost_06","Воно атакує!"
"loc_ogryn_a__alerted_2_enemy_daemonhost_07","Демон-башка розізлився!"
"loc_ogryn_a__alerted_2_enemy_daemonhost_08","Демон-башка розізлився!"
"loc_ogryn_a__alerted_2_enemy_daemonhost_09","Рухайся!"
"loc_ogryn_a__alerted_2_enemy_daemonhost_10","Назад! Назад!"
"loc_ogryn_a__alerted_enemy_daemonhost_01","Leave it!"
"loc_ogryn_a__alerted_enemy_daemonhost_02","Don't!"
"loc_ogryn_a__alerted_enemy_daemonhost_03","Stop that!"
"loc_ogryn_a__alerted_enemy_daemonhost_04","Не потурбуйте це!"
"loc_ogryn_a__alerted_enemy_daemonhost_05","Leave it! Leave it!"
"loc_ogryn_a__alerted_enemy_daemonhost_06","Ні!"
"loc_ogryn_a__alerted_enemy_daemonhost_07","Leave it a-groggin'-lone!"
"loc_ogryn_a__alerted_enemy_daemonhost_08","Stop it!"
"loc_ogryn_a__alerted_enemy_daemonhost_09","Pack it in!"
"loc_ogryn_a__alerted_enemy_daemonhost_10","Give it a rest!"
"loc_ogryn_a__almost_there_01","Almost done!"
"loc_ogryn_a__almost_there_02","Not far!"
"loc_ogryn_a__almost_there_03","Getting closer!"
"loc_ogryn_a__almost_there_04","Hurry along!"
"loc_ogryn_a__almost_there_05","Рухайся швидше!"
"loc_ogryn_a__asset_foul_smoke_01","Wheezing like... grunta-hog."
"loc_ogryn_a__asset_foul_smoke_02","[Cough] Need good air."
"loc_ogryn_a__asset_foul_smoke_03","Grogging... choking! [Cough]"
"loc_ogryn_a__asset_foul_smoke_04","Cannot... breathe [Cough]"
"loc_ogryn_a__asset_grease_pit_01","Machine blood. Do not fall in."
"loc_ogryn_a__asset_grease_pit_02","Machine blood. Tastes bad, but is very filling."
"loc_ogryn_a__asset_nurgle_growth_01","[Grunt] Is not nice. Do not touch."
"loc_ogryn_a__asset_nurgle_growth_02","Horrible goo. Looks nasty."
"loc_ogryn_a__asset_nurgle_growth_03","That slime does not belong here, I think."
"loc_ogryn_a__asset_nurgle_growth_04","[Grunt] Slime. I do not like slime."
"loc_ogryn_a__asset_nurgle_growth_05","Horrible stuff. Better left alone."
"loc_ogryn_a__asset_sigil_01","Sand gets everywhere, no?"
"loc_ogryn_a__asset_sigil_02","Sand everywhere. Heretics everywhere. Hah."
"loc_ogryn_a__asset_unnatural_dark_a_01","Dark ahead. I hunt better in the dark."
"loc_ogryn_a__asset_unnatural_dark_a_02","Lights do not work, no?"
"loc_ogryn_a__asset_unnatural_dark_a_03","Never any light in these places..."
"loc_ogryn_a__asset_unnatural_dark_a_04","Lights out ahead, no?"
"loc_ogryn_a__asset_unnatural_dark_b_01","Темрява мій давній друг."
"loc_ogryn_a__asset_unnatural_dark_b_02","Cannot see a grogging thing."
"loc_ogryn_a__asset_unnatural_dark_b_03","Do not need light. Just follow nose."
"loc_ogryn_a__asset_unnatural_dark_b_04","Scariest thing in the darkness is me, yes?"
"loc_ogryn_a__away_from_squad_01","Where are ya?"
"loc_ogryn_a__away_from_squad_02","All alone…"
"loc_ogryn_a__away_from_squad_03","Where'd ya all go?"
"loc_ogryn_a__away_from_squad_04","Took a wrong turn."
"loc_ogryn_a__away_from_squad_05","You gone sneakin' off?"
"loc_ogryn_a__away_from_squad_06","I told ya to stay with me!"
"loc_ogryn_a__away_from_squad_07","Сам. Не подобається."
"loc_ogryn_a__away_from_squad_08","Де загін?"
"loc_ogryn_a__away_from_squad_09","Oi! Squad! Where are ya?"
"loc_ogryn_a__away_from_squad_10","Загін? Загін!"
"loc_ogryn_a__blitz_grenade_box_a_01","У мене для тебе дещо є!"
"loc_ogryn_a__blitz_grenade_box_a_02","Коробка з бабахом!"
"loc_ogryn_a__blitz_grenade_box_a_03","Ось! Лише для тебе!"
"loc_ogryn_a__blitz_grenade_box_a_04","Чекай на коробку!"
"loc_ogryn_a__blitz_grenade_box_a_05","Жбурляю коробку!"
"loc_ogryn_a__blitz_grenade_box_a_06","А ось і коробка з бабахом!"
"loc_ogryn_a__blitz_grenade_box_a_07","Коробка смерті!"
"loc_ogryn_a__blitz_grenade_box_a_08","Кидальна коробка!"
"loc_ogryn_a__blitz_grenade_box_a_09","Відправка коробки!"
"loc_ogryn_a__blitz_grenade_box_a_10","Here! Tasteful present! Goes boom!"
"loc_ogryn_a__blitz_rock_a_01","Will rock you!"
"loc_ogryn_a__blitz_rock_a_02","Камінь для тебе!"
"loc_ogryn_a__blitz_rock_a_03","Ох поглянь! Камінь!"
"loc_ogryn_a__blitz_rock_a_04","Throwing rock!"
"loc_ogryn_a__blitz_rock_a_05","Камінь в пику!"
"loc_ogryn_a__blitz_rock_a_06","Rock, meet heretic!"
"loc_ogryn_a__blitz_rock_a_07","Throwing rock!"
"loc_ogryn_a__blitz_rock_a_08","Nice rock. Make friends!"
"loc_ogryn_a__blitz_rock_a_09","Play nice, little rock!"
"loc_ogryn_a__blitz_rock_a_10","This rock is a friendly one!"
"loc_ogryn_a__bonding_conversation_behind_me_a_01","When fighting starts, Spark ‘Ead, you stay behind me."
"loc_ogryn_a__bonding_conversation_behind_me_c_01","Kind? No! Do not want you getting in the way. Not kind! Tough!"
"loc_ogryn_a__bonding_conversation_behind_me_e_01","Ти можеш? … Що? … Як?"
"loc_ogryn_a__bonding_conversation_comrade_a_01","Ти мені подобаєшся. Говориш мало. Б'єшся багато."
"loc_ogryn_a__bonding_conversation_comrade_c_01","See? I am in awe! You are true Ogryn!"
"loc_ogryn_a__bonding_conversation_headshot_extension_vet_a_ogr_a_c_01","Very much. Was very pro-dig-ious."
"loc_ogryn_a__bonding_conversation_headshot_extension_vet_c_ogr_a_c_01","Не проблема! Тепер моя черга, так?"
"loc_ogryn_a__bonding_conversation_killstreak_extension_vet_b_ogr_a_d_01","Knew a poem once. Think it went: Raaaararrrrgggh!"
"loc_ogryn_a__bonding_conversation_killstreak_extension_vet_b_ogr_a_f_01","Це значуща Оґринська балада."
"loc_ogryn_a__bonding_conversation_lasgun_b_01","У чому справа, Бос?"
"loc_ogryn_a__bonding_conversation_lasgun_d_01","Me too! Only ... would not fit. Is not fair."
"loc_ogryn_a__bonding_conversation_lummox_b_01","Yes. From long line of lummoxes. Have pedigree."
"loc_ogryn_a__bonding_conversation_lummox_d_01","Am Ogryn of hidden depths. Everybody says so."
"loc_ogryn_a__bonding_conversation_metropolitan_alert_b_01","Я завжди насторожі. Ніщо не пройде повз мене."
"loc_ogryn_a__bonding_conversation_metropolitan_alert_d_01","Я не підведу тебе, Іскро-Башка. Ось побачиш!"
"loc_ogryn_a__bonding_conversation_metropolitan_alliterate_a_01","You should stick with me, Spark 'Ead. I have much to teach you."
"loc_ogryn_a__bonding_conversation_metropolitan_alliterate_c_01","Так сумно. Треба говорити простіше."
"loc_ogryn_a__bonding_conversation_metropolitan_alliterate_e_01","Do what?"
"loc_ogryn_a__bonding_conversation_metropolitan_armour_a_01","I am very impressive, yes? Would be more so with proper armour."
"loc_ogryn_a__bonding_conversation_metropolitan_armour_c_01","Maybe I hollow out tank and wear that?"
"loc_ogryn_a__bonding_conversation_metropolitan_armour_e_01","I can take it! I will show you!"
"loc_ogryn_a__bonding_conversation_metropolitan_at_my_side_b_01","At which side? Left side or ... other left side?"
"loc_ogryn_a__bonding_conversation_metropolitan_at_my_side_d_01","Aha! Am understanding now. Thank you."
"loc_ogryn_a__bonding_conversation_metropolitan_beside_us_a_01","I am glad Emperor is with us ... he is with us, yes?"
"loc_ogryn_a__bonding_conversation_metropolitan_beside_us_c_01","Ah ... Will be more careful. Would not want to step on him."
"loc_ogryn_a__bonding_conversation_metropolitan_change_b_01","Was thinking this too, but nothing will change."
"loc_ogryn_a__bonding_conversation_metropolitan_change_d_01","Hope is hard."
"loc_ogryn_a__bonding_conversation_metropolitan_comm_bead_a_01","Still not sure what this comm bead is for."
"loc_ogryn_a__bonding_conversation_metropolitan_comm_bead_d_01","Ah! Metalface is in my head again ... How does she do that?"
"loc_ogryn_a__bonding_conversation_metropolitan_comm_bead_f_01","No ... Voice was in my head. Cannot fool me!"
"loc_ogryn_a__bonding_conversation_metropolitan_compliment_b_01","Yes. I am ""a right one"". Sergeant told me so."
"loc_ogryn_a__bonding_conversation_metropolitan_compliment_d_01","Yes. Made me very proud. "
"loc_ogryn_a__bonding_conversation_metropolitan_compliment_f_01","Ба! Ти просто заздриш."
"loc_ogryn_a__bonding_conversation_metropolitan_constant_a_01","Heretics should run, yes? We always win."
"loc_ogryn_a__bonding_conversation_metropolitan_constant_c_01","Yes. Is very sad. I am glad I am not like that. You could learn that from me."
"loc_ogryn_a__bonding_conversation_metropolitan_contest_b_01","Still here! Going to crush them all!"
"loc_ogryn_a__bonding_conversation_metropolitan_contest_d_01","Why bother? I will win. I always win."
"loc_ogryn_a__bonding_conversation_metropolitan_could_be_worse_b_01","Could be worse."
"loc_ogryn_a__bonding_conversation_metropolitan_could_be_worse_d_01","But it could be worse."
"loc_ogryn_a__bonding_conversation_metropolitan_crazy_a_01","Heretics are crazy, yes?"
"loc_ogryn_a__bonding_conversation_metropolitan_crazy_c_01","Bah! I am sanest person I know."
"loc_ogryn_a__bonding_conversation_metropolitan_death_b_01","Not sure how you get ""life"". ""Death"" is very simple: hit something hard? Death."
"loc_ogryn_a__bonding_conversation_metropolitan_death_d_01","Not sure what that means, but all right."
"loc_ogryn_a__bonding_conversation_metropolitan_elsewhere_a_01","Wish I could do what you do, Spark 'Ead. Looks fun!"
"loc_ogryn_a__bonding_conversation_metropolitan_elsewhere_c_01","Maybe if I think hard enough, I could do it too?"
"loc_ogryn_a__bonding_conversation_metropolitan_everywhere_a_01","Shouty was right--"
"loc_ogryn_a__bonding_conversation_metropolitan_everywhere_c_01","No, Shouty was right - there are heretics everywhere!"
"loc_ogryn_a__bonding_conversation_metropolitan_fun_a_01","Try to keep up, Spark 'Ead! You will miss all the fun."
"loc_ogryn_a__bonding_conversation_metropolitan_fun_c_01","Ah, but then I would miss you, Spark 'Ead. However the Hounds coming up behind would not ..."
"loc_ogryn_a__bonding_conversation_metropolitan_gnomic_b_01","Am easily pleased. Just want friends, food and things to kill."
"loc_ogryn_a__bonding_conversation_metropolitan_gnomic_d_01","I admit nothing. Am famously gnomic."
"loc_ogryn_a__bonding_conversation_metropolitan_grand_b_01","Is true. Am very ""deli-quesc-ent""."
"loc_ogryn_a__bonding_conversation_metropolitan_grand_d_01","Could be. Not very good with words."
"loc_ogryn_a__bonding_conversation_metropolitan_hangover_a_01","This is the life, eh Boss?"
"loc_ogryn_a__bonding_conversation_metropolitan_hangover_c_01","Cannot hold your grog, boss?"
"loc_ogryn_a__bonding_conversation_metropolitan_hangover_e_01","I hear you, Boss. Don't worry, your secret is safe with me."
"loc_ogryn_a__bonding_conversation_metropolitan_hate_heretics_b_01","Ненавиджу єретиків. Вони тільки те й роблять, що вбивають... Звичайно, ми теж вбиваємо, але вони на це заслуговують, так?"
"loc_ogryn_a__bonding_conversation_metropolitan_hate_heretics_d_01","Is very rude. Must punish."
"loc_ogryn_a__bonding_conversation_metropolitan_head_b_01","I cannot hear them. Perhaps it is all the shooting?"
"loc_ogryn_a__bonding_conversation_metropolitan_head_d_01","How did you fit them all in there?"
"loc_ogryn_a__bonding_conversation_metropolitan_honourary_a_01","You are tough, Spark 'Ead. Might make you honourary Ogryn."
"loc_ogryn_a__bonding_conversation_metropolitan_honourary_b_01","Of course you do, Spark 'Ead. I am the best."
"loc_ogryn_a__bonding_conversation_metropolitan_honourary_c_01","Highest praise!"
"loc_ogryn_a__bonding_conversation_metropolitan_honourary_d_01","Perhaps I should make you honourary Ogryn? I will talk to the others."
"loc_ogryn_a__bonding_conversation_metropolitan_important_rule_a_01","Very important rule of battle: do not get killed!"
"loc_ogryn_a__bonding_conversation_metropolitan_important_rule_c_01","Do not get cocky. You could get killed at any time."
"loc_ogryn_a__bonding_conversation_metropolitan_impressive_a_01","Cannot remember how many missions I've been on."
"loc_ogryn_a__bonding_conversation_metropolitan_impressive_c_01","Maybe the two are linked. More missions: more impressive?"
"loc_ogryn_a__bonding_conversation_metropolitan_kill_them_a_01","First rule of battle: kill them first!"
"loc_ogryn_a__bonding_conversation_metropolitan_kill_them_c_01","Them. You know ... all of them!"
"loc_ogryn_a__bonding_conversation_metropolitan_krall_b_01","Why would I? No one is as handsome as me."
"loc_ogryn_a__bonding_conversation_metropolitan_krall_d_01","Feel sorry for everyone who needs him. You know ... ugly people."
"loc_ogryn_a__bonding_conversation_metropolitan_language_a_01","Shouty uses many big words. I would like to learn big words. Become more ""som-nam-bu-list""."
"loc_ogryn_a__bonding_conversation_metropolitan_language_c_01","Is true. Am often very ""pen-ta-tonic"". Will you teach me, Shouty?"
"loc_ogryn_a__bonding_conversation_metropolitan_lost_a_01","Ми заблукали? Майже впевнений, що заблукали."
"loc_ogryn_a__bonding_conversation_metropolitan_lost_e_01","Він завжди слухає. Не має чим зайнятися?"
"loc_ogryn_a__bonding_conversation_metropolitan_lost_two_b_01","Not me! Am never lost. "
"loc_ogryn_a__bonding_conversation_metropolitan_lost_two_d_01","Yes! Cannot say the same for everything else, which is often in wrong place."
"loc_ogryn_a__bonding_conversation_metropolitan_make_em_laugh_a_01","We make a good team, Shouty."
"loc_ogryn_a__bonding_conversation_metropolitan_make_em_laugh_c_01","I am strong, tough, cunning, fearless ... and you? You make funny noises. Make enemy laugh so I can kill them."
"loc_ogryn_a__bonding_conversation_metropolitan_make_em_laugh_e_01","Because is better answer, yes?"
"loc_ogryn_a__bonding_conversation_metropolitan_messy_burden_b_01","Very good. And very messy. And it smells bad."
"loc_ogryn_a__bonding_conversation_metropolitan_messy_burden_d_01","If you say so, Shouty."
"loc_ogryn_a__bonding_conversation_metropolitan_mood_b_01","Am in bad mood. Want to smash something."
"loc_ogryn_a__bonding_conversation_metropolitan_mood_d_01","You make good point. I feel better already."
"loc_ogryn_a__bonding_conversation_metropolitan_music_b_01","No! Only gunfire and screaming. Is very soothing."
"loc_ogryn_a__bonding_conversation_metropolitan_music_d_01","Do not fear. If I hear it, I will tell you!"
"loc_ogryn_a__bonding_conversation_metropolitan_mystery_a_01","So long since I saw Grendyl. Might be dead."
"loc_ogryn_a__bonding_conversation_metropolitan_mystery_c_01","I too would like to fade into mystery."
"loc_ogryn_a__bonding_conversation_metropolitan_no_feeling_b_01","Often do not feel them, that is problem. Morrow says ""I have no sense, so have no feeling""."
"loc_ogryn_a__bonding_conversation_metropolitan_no_feeling_d_01","Yes, I said so too. Did not look happy. I think he is very bitter man."
"loc_ogryn_a__bonding_conversation_metropolitan_noise_a_01","Не забувай дивитися на мене постійно. Я дуже на-в-чаль-ний."
"loc_ogryn_a__bonding_conversation_metropolitan_noise_c_01","Will be sure to make lots of noise so you know where I am."
"loc_ogryn_a__bonding_conversation_metropolitan_pet_a_01","Wish I had a pet. Something to talk to and hug."
"loc_ogryn_a__bonding_conversation_metropolitan_pet_c_01","Yes ... Yes. And be fed tasty treats, like broiled dog's liver."
"loc_ogryn_a__bonding_conversation_metropolitan_premonition_b_01","Bad feeling? What is this?"
"loc_ogryn_a__bonding_conversation_metropolitan_premonition_d_01","No worries. Stay close. I will kill all the Dregs!"
"loc_ogryn_a__bonding_conversation_metropolitan_prompting_b_01","Oh! I thought you were hitting me on purpose."
"loc_ogryn_a__bonding_conversation_metropolitan_prompting_d_01","Very good of you. Am grateful."
"loc_ogryn_a__bonding_conversation_metropolitan_quiet_a_01","I wish it was quiet. I think better when is quiet."
"loc_ogryn_a__bonding_conversation_metropolitan_quiet_c_01","No. No, no. Have to think out loud, otherwise is not real."
"loc_ogryn_a__bonding_conversation_metropolitan_quiet_e_01","Not sure. Would need to think about it."
"loc_ogryn_a__bonding_conversation_metropolitan_serious_thought_b_01","Have very big, strong thoughts because Ogryn is big and strong."
"loc_ogryn_a__bonding_conversation_metropolitan_serious_thought_d_01","Don't know. Will give it serious thought."
"loc_ogryn_a__bonding_conversation_metropolitan_spelling_b_01","True. Do not know the meaning of the word ""surr-en-der"". Cannot spell it either. Is great shame."
"loc_ogryn_a__bonding_conversation_metropolitan_spelling_d_01","Almost none. Always put too many Rs in RRRraaaaarrrggggh!"
"loc_ogryn_a__bonding_conversation_metropolitan_stinky_a_01","I smell heretics!"
"loc_ogryn_a__bonding_conversation_metropolitan_stinky_c_01","No, but heretics are very stinky."
"loc_ogryn_a__bonding_conversation_metropolitan_talk_down_b_01","Of course I do. You are much smaller than me."
"loc_ogryn_a__bonding_conversation_metropolitan_talk_down_d_01","Any time!"
"loc_ogryn_a__bonding_conversation_metropolitan_talking_a_01","You all right there, Boss?"
"loc_ogryn_a__bonding_conversation_metropolitan_talking_c_01","Good. Do not like talking to dead."
"loc_ogryn_a__bonding_conversation_metropolitan_talking_e_01","Even worse when they talk back."
"loc_ogryn_a__bonding_conversation_metropolitan_taunting_b_01","I would never taunt you, Spark 'Ead. Do not have the smarts."
"loc_ogryn_a__bonding_conversation_metropolitan_taunting_d_01","No. Am right here ... Are your eyes working properly?"
"loc_ogryn_a__bonding_conversation_metropolitan_the_best_a_01","Ogryns are best. Everybody knows this!"
"loc_ogryn_a__bonding_conversation_metropolitan_the_best_c_01","That is because we are the best."
"loc_ogryn_a__bonding_conversation_metropolitan_the_best_e_01","You see? I win ... Which means I am the best."
"loc_ogryn_a__bonding_conversation_metropolitan_thinking_b_01","Good, thinking is very important. You should do more of it."
"loc_ogryn_a__bonding_conversation_metropolitan_thinking_d_01","You see? Already you are learning to follow my advice. That is the benefit of thought."
"loc_ogryn_a__bonding_conversation_metropolitan_wrath_a_01","I like you, Shouty. You are very angry."
"loc_ogryn_a__bonding_conversation_metropolitan_wrath_c_01","Hey! I am not ... One of those long, complicated words."
"loc_ogryn_a__bonding_conversation_round_three_booming_a_01","You have deep, booming voice. Almost like Ogryn!"
"loc_ogryn_a__bonding_conversation_round_three_booming_c_01","Yes?"
"loc_ogryn_a__bonding_conversation_round_three_booming_e_01","Звісно. Я Оґрин. Хіба ти не знав? [Сміх]"
"loc_ogryn_a__bonding_conversation_round_three_bugs_a_01","I like it on Atoma. There is always something to do."
"loc_ogryn_a__bonding_conversation_round_three_bugs_c_01","Yes. Always there are more. Like bugs."
"loc_ogryn_a__bonding_conversation_round_three_bugs_e_01","And go ""squish"" when you stomp them. Is fun."
"loc_ogryn_a__bonding_conversation_round_three_bulk_b_01","Yes, I am very big. And very impressive, no?"
"loc_ogryn_a__bonding_conversation_round_three_bulk_d_01","Sorry! I will try ducking more. That might help."
"loc_ogryn_a__bonding_conversation_round_three_canny_b_01","I am. Everybody says so ... Wait, what does ""canny"" mean?"
"loc_ogryn_a__bonding_conversation_round_three_canny_d_01","What prize? I should have prize. After all, I am canny."
"loc_ogryn_a__bonding_conversation_round_three_deaf_a_01","BARREL EXPLODED TOO CLOSE!"
"loc_ogryn_a__bonding_conversation_round_three_deaf_c_01","SORRY. CANNOT HEAR. THINK I MIGHT BE DEAF ... No. Wait. Had shrapnel in ear. That's better."
"loc_ogryn_a__bonding_conversation_round_three_decree_a_01","Why do you hate Spark 'Eads so much, Shouty?"
"loc_ogryn_a__bonding_conversation_round_three_decree_c_01","Why not change creed to say they are nice?"
"loc_ogryn_a__bonding_conversation_round_three_decree_e_01","Okay. I go do that. Which way is Terra?"
"loc_ogryn_a__bonding_conversation_round_three_family_a_01","I like you, little ones. You are family."
"loc_ogryn_a__bonding_conversation_round_three_family_c_01","Tiny, squishy family that smells strange and uses long words. But still family."
"loc_ogryn_a__bonding_conversation_round_three_family_e_01","I like you best."
"loc_ogryn_a__bonding_conversation_round_three_few_words_a_01","So. Here we are again, yes?"
"loc_ogryn_a__bonding_conversation_round_three_few_words_c_01","You ready to kill?"
"loc_ogryn_a__bonding_conversation_round_three_few_words_e_01","I like you. You are Ogryn of few words."
"loc_ogryn_a__bonding_conversation_round_three_firezone_b_01","What do you mean? Everywhere is fire zone. "
"loc_ogryn_a__bonding_conversation_round_three_firezone_d_01","Ah, so it is you who keeps shooting me in the back? Stop it!"
"loc_ogryn_a__bonding_conversation_round_three_friends_a_01","Are we friends, Spark 'Ead?"
"loc_ogryn_a__bonding_conversation_round_three_friends_c_01","No, no, no. I say ""are we friends?"" and you say ""You are my best friend"". Otherwise I am sad."
"loc_ogryn_a__bonding_conversation_round_three_intheway_b_01","Not so! You are shooting the wrong people. Obvious!"
"loc_ogryn_a__bonding_conversation_round_three_intheway_d_01","No! You stop shooting me in the back!"
"loc_ogryn_a__bonding_conversation_round_three_love_a_01","Oi, Shouty! Do you love Emperor?"
"loc_ogryn_a__bonding_conversation_round_three_love_c_01","Does Emperor love you? "
"loc_ogryn_a__bonding_conversation_round_three_love_e_01","How does he know?"
"loc_ogryn_a__bonding_conversation_round_three_love_g_01","Where? I will kill them all, so Emperor loves me even more!"
"loc_ogryn_a__bonding_conversation_round_three_musk_a_01","Everyone likes me. Is Ogryn musk you see. Very powerful."
"loc_ogryn_a__bonding_conversation_round_three_musk_c_01","Yes, is true! I am irresistable to all. Even metal birds."
"loc_ogryn_a__bonding_conversation_round_three_read_b_01","Is no problem. You are very small and delicate. Need Ogryn to stop you getting hurt."
"loc_ogryn_a__bonding_conversation_round_three_read_d_01","Want to read. Cannot. Is very sad."
"loc_ogryn_a__bonding_conversation_round_three_respect_b_01","How they do that if so tiny ... No, wait. I see."
"loc_ogryn_a__bonding_conversation_round_three_respect_d_01","All the better!"
"loc_ogryn_a__bonding_conversation_round_three_sleep_a_01","You always seem angry. Are you sleeping enough?"
"loc_ogryn_a__bonding_conversation_round_three_sleep_c_01","Does not sound good. No sleep. No dreams."
"loc_ogryn_a__bonding_conversation_round_three_sleep_e_01","No breakfast, yes. That is very bad."
"loc_ogryn_a__bonding_conversation_round_three_smart_b_01","And you are very per-pend-ic-ular."
"loc_ogryn_a__bonding_conversation_round_three_smart_d_01","No take-backs. I am smart, you are ... what I said. And both of us friends, yes?"
"loc_ogryn_a__bonding_conversation_round_three_smart_f_01","[Сміх] [Пауза] Ні."
"loc_ogryn_a__bonding_conversation_round_three_talking_b_01","I have much to say. And people like it when I talk."
"loc_ogryn_a__bonding_conversation_round_three_talking_d_01","Don't know. Don't care. If everyone is happy, where is the harm?"
"loc_ogryn_a__bonding_conversation_round_three_twice_holy_b_01","Yes, and I kill people for Emperor too!"
"loc_ogryn_a__bonding_conversation_round_three_twice_holy_d_01","No. It means I kill twice as many. Is why Emperor loves me more than you."
"loc_ogryn_a__bonding_conversation_round_three_willpower_b_01","Nothing can. I am too strong. Have im-penny-trable ""Force of Will""."
"loc_ogryn_a__bonding_conversation_round_three_willpower_d_01","Spark 'Eads are very wise. Know many big words. I like."
"loc_ogryn_a__calling_for_help_01","Help!"
"loc_ogryn_a__calling_for_help_02","Help!"
"loc_ogryn_a__calling_for_help_03","Need some groggin' help!"
"loc_ogryn_a__calling_for_help_04","Gimme a hand 'ere!"
"loc_ogryn_a__calling_for_help_05","Help me!"
"loc_ogryn_a__calling_for_help_06","Help me, ya groggers!"
"loc_ogryn_a__calling_for_help_07","Need help!"
"loc_ogryn_a__calling_for_help_08","Help me! Now!"
"loc_ogryn_a__calling_for_help_09","Oi! Help!"
"loc_ogryn_a__calling_for_help_10","Oi! Gimme a hand!"
"loc_ogryn_a__com_wheel_vo_enemy_over_here_01","Enemy spotted!"
"loc_ogryn_a__com_wheel_vo_enemy_over_here_02","Enemy spotted!"
"loc_ogryn_a__com_wheel_vo_enemy_over_here_03","Enemy sighted!"
"loc_ogryn_a__com_wheel_vo_enemy_over_here_04","Enemy sighted!"
"loc_ogryn_a__com_wheel_vo_enemy_over_here_05","Enemy!"
"loc_ogryn_a__com_wheel_vo_enemy_over_here_06","Enemy!"
"loc_ogryn_a__com_wheel_vo_follow_you_01","Watching your back!"
"loc_ogryn_a__com_wheel_vo_follow_you_02","Watching your back!"
"loc_ogryn_a__com_wheel_vo_follow_you_03","I'm with you!"
"loc_ogryn_a__com_wheel_vo_follow_you_04","I'm with you!"
"loc_ogryn_a__com_wheel_vo_follow_you_05","Following your lead!"
"loc_ogryn_a__com_wheel_vo_follow_you_06","Following your lead!"
"loc_ogryn_a__com_wheel_vo_for_the_emperor_01","For the Emperor!"
"loc_ogryn_a__com_wheel_vo_for_the_emperor_02","For the Emperor!"
"loc_ogryn_a__com_wheel_vo_for_the_emperor_03","We're unstoppable!"
"loc_ogryn_a__com_wheel_vo_for_the_emperor_04","Have courage!"
